Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
AMTU,AMTUS,Amaranthus tuberculatus (Moq.) Sauer var. subnudus S. Watson,,Amaranthaceae
AMVI,,Amaranthus viridis L.,slender amaranth,Amaranthaceae
AMVI,AMGR10,Amaranthus gracilis Desf.,,Amaranthaceae
AMVI,AMVI5,"Amaranthus viridus L., orth. var.",,Amaranthaceae
FRFL,,Froelichia floridana (Nutt.) Moq.,plains snakecotton,Amaranthaceae
FRFLF,,Froelichia floridana (Nutt.) Moq. var. floridana,plains snakecotton,Amaranthaceae
FRGR3,,Froelichia gracilis (Hook.) Moq.,slender snakecotton,Amaranthaceae
FRGR3,FRBR2,Froelichia braunii Standl.,,Amaranthaceae
FRGR3,OPGR4,Oplotheca gracilis Hook.,,Amaranthaceae
FROEL,,Froelichia Moench,snakecotton,Amaranthaceae
GOMPH,,Gomphrena L.,globe amaranth,Amaranthaceae
GOSE,,Gomphrena serrata L.,arrasa con todo,Amaranthaceae
GOSE,GOCE,Gomphrena celosioides auct. non Mart.,,Amaranthaceae
GOSE,GODE6,Gomphrena decumbens Jacq.,,Amaranthaceae
GOSE,GODI2,Gomphrena dispersa Standl.,,Amaranthaceae
IRESI,,Iresine P. Br.,bloodleaf,Amaranthaceae
IRRH,,Iresine rhizomatosa Standl.,Juda's bush,Amaranthaceae
IRRH,IRCE3,Iresine celosioides auct. non L.,,Amaranthaceae
COOB2,,Cotinus obovatus Raf.,American smoketree,Anacardiaceae
COOB2,COAM11,Cotinus americanus Nutt.,,Anacardiaceae
COTIN,,Cotinus Mill.,smoketree,Anacardiaceae
PICH4,,Pistacia chinensis Bunge,Chinese pistache,Anacardiaceae
PISTA,,Pistacia L.,pistache,Anacardiaceae
RHAR4,,Rhus aromatica Aiton,fragrant sumac,Anacardiaceae
RHARA2,,Rhus aromatica Aiton var. aromatica,fragrant sumac,Anacardiaceae
RHARA2,RHARI,Rhus aromatica Aiton var. illinoensis (Greene) Rehder,,Anacardiaceae
RHARA2,SCCR3,Schmaltzia crenata (Mill.) Greene,,Anacardiaceae
RHCO,,Rhus copallinum L.,winged sumac,Anacardiaceae
RHCO,RHCO17,"Rhus copallina L., orth. var.",,Anacardiaceae
RHCOC,,Rhus copallinum L. var. copallinum,winged sumac,Anacardiaceae
RHCOC,RHCOC3,"Rhus copallina L. var. copallina L., orth. var.",,Anacardiaceae
RHCOL,,Rhus copallinum L. var. leucantha (Jacq.) DC.,winged sumac,Anacardiaceae
RHCOL,RHCOL6,"Rhus copallina L. var. leucantha (Jacq.) DC., orth. var.",,Anacardiaceae
RHCOL,RHLE3,Rhus leucantha Jacq.,,Anacardiaceae
RHCOL,RHOB4,Rhus obtusifolia (Small) Small,,Anacardiaceae
RHCOL2,,Rhus copallinum L. var. latifolia Engl.,winged sumac,Anacardiaceae
RHCOL2,RHCOL5,"Rhus copallina L. var. latifolia Engl., orth. var.",,Anacardiaceae
RHGL,,Rhus glabra L.,smooth sumac,Anacardiaceae
RHGL,RHCA15,Rhus calophylla Greene,,Anacardiaceae
RHGL,RHGLC2,Rhus glabra L. var. cismontana (Greene) Cockerell,,Anacardiaceae
RHGL,RHGLL2,Rhus glabra L. var. laciniata Carrière,,Anacardiaceae
RHGL,RHGLO,Rhus glabra L. var. occidentalis Torr.,,Anacardiaceae
RHMI11,,Rhus michauxii Sarg.,false poison sumac,Anacardiaceae
RHTY,,Rhus typhina L.,staghorn sumac,Anacardiaceae
RHTY,DAHI,"Datisca hirta L., nom. utique rej.",,Anacardiaceae
RHTY,RHHI2,"Rhus hirta (L.) Sudw., nom. utique rej.",,Anacardiaceae
RHTY,RHTYL,Rhus typhina L. var. laciniata Alph. Wood,,Anacardiaceae
RHUS,,Rhus L.,sumac,Anacardiaceae
TOPU2,,Toxicodendron pubescens Mill.,Atlantic poison oak,Anacardiaceae
TOPU2,RHAC,Rhus acutiloba Turcz.,,Anacardiaceae
TOPU2,RHTO7,Rhus toxicarium Salisb.,,Anacardiaceae
TOPU2,RHTO8,Rhus toxicodendron L.,,Anacardiaceae
TOPU2,TOQU,Toxicodendron quercifolium (Michx.) Greene,,Anacardiaceae
TOPU2,TOTO,Toxicodendron toxicarium (Salisb.) Gillis,,Anacardiaceae
TOPU2,TOTO2,"Toxicodendron toxicodendron (L.) Britton, nom. inval.",,Anacardiaceae
TORA2,,Toxicodendron radicans (L.) Kuntze,eastern poison ivy,Anacardiaceae
TORAR,,Toxicodendron radicans (L.) Kuntze ssp. radicans,eastern poison ivy,Anacardiaceae
TORAR,RHRA6,Rhus radicans L.,,Anacardiaceae
TORAR,RHRAL,Rhus radicans L. var. littoralis (Mearns) Deam,,Anacardiaceae
TORAR,RHRAM2,Rhus radicans L. var. malacotrichocarpa (A.H. Moore) Fernald,,Anacardiaceae
TORAR,TOVU,Toxicodendron vulgare Mill.,,Anacardiaceae
TOVE,,Toxicodendron vernix (L.) Kuntze,poison sumac,Anacardiaceae
TOVE,RHVE2,Rhus vernix L.,,Anacardiaceae
TOXIC,,Toxicodendron Mill.,poison oak,Anacardiaceae
ASAN6,,Asimina angustifolia Raf.,slimleaf pawpaw,Annonaceae
ASAN6,ASLO6,Asimina longifolia Kral,,Annonaceae
ASAN6,ASLOS,Asimina longifolia Kral var. spatulata Kral,,Annonaceae
ASAN6,PIAN5,Pityothamnus angustifolius (Raf.) Small,,Annonaceae
ASIMI,,Asimina Adans.,pawpaw,Annonaceae
ASIN12,,Asimina incana (W. Bartram) Exell,woolly pawpaw,Annonaceae
ASIN12,ASSP13,Asimina speciosa Nash,,Annonaceae
ASIN12,PIIN4,Pityothamnus incanus (W. Bartram) Small,,Annonaceae
ASNA3,,Asimina ×nashii Kral [angustifolia × incana],pawpaw,Annonaceae
ASPA18,,Asimina parviflora (Michx.) Dunal,smallflower pawpaw,Annonaceae
ASPY2,,Asimina pygmea (W. Bartram) Dunal,dwarf pawpaw,Annonaceae
ASPY2,PIPY,Pityothamnus pygmeus (W. Bartram) Small,,Annonaceae
ASRE7,,Asimina reticulata Shuttlw. ex Chapm.,netted pawpaw,Annonaceae
ASRE7,PIRE7,Pityothamnus reticulatus (Shuttlw. ex Chapm.) Small,,Annonaceae
ASTR,,Asimina triloba (L.) Dunal,pawpaw,Annonaceae
ASTR,ORAR5,"Orchidocarpum arietinum Michx., nom. inval.",,Annonaceae
AEGOP,,Aegopodium L.,goutweed,Apiaceae
AEPO,,Aegopodium podagraria L.,bishop's goutweed,Apiaceae
AEPO,AEPOV,Aegopodium podagraria L. var. variegatum L.H. Bailey,,Apiaceae
AMMA,,Ammi majus L.,large bullwort,Apiaceae
AMMI4,,Ammi L.,ammi,Apiaceae
ANCA14,,Anthriscus caucalis M. Bieb.,bur chervil,Apiaceae
ANCA14,ANNES,Anthriscus neglecta Boiss. & Reut. var. scandix (Scop.) Hyl.,,Apiaceae
ANCA14,ANSC8,"Anthriscus scandicina Mansf., nom. illeg.",,Apiaceae
ANDE4,,Angelica dentata (Chapm.) J.M. Coult. & Rose,coastal plain angelica,Apiaceae
ANGEL,,Angelica L.,angelica,Apiaceae
ANTHR,,Anthriscus Pers.,chervil,Apiaceae
ANTR2,,Angelica triquinata Michx.,filmy angelica,Apiaceae
ANTR2,ANCU2,Angelica curtisii Buckley,,Apiaceae
ANVE,,Angelica venenosa (Greenway) Fernald,hairy angelica,Apiaceae
ANVE,ANVI7,"Angelica villosa (Walter) Britton, Sterns & Poggenb.",,Apiaceae
BUPLE,,Bupleurum L.,bupleurum,Apiaceae
BURO,,Bupleurum rotundifolium L.,hare's ear,Apiaceae
CEER2,,Centella erecta (L. f.) Fernald,erect centella,Apiaceae
CEER2,CEAS5,Centella asiatica auct. non (L.) Urb.,,Apiaceae
CEER2,CERE5,Centella repanda (Pers.) Small,,Apiaceae
CENTE,,Centella L.,centella,Apiaceae
CHAER,,Chaerophyllum L.,chervil,Apiaceae
CHPR,,Chaerophyllum procumbens (L.) Crantz,spreading chervil,Apiaceae
CHPRP,,Chaerophyllum procumbens (L.) Crantz var. procumbens,spreading chervil,Apiaceae
CHTA,,Chaerophyllum tainturieri Hook.,hairyfruit chervil,Apiaceae
CHTAT,,Chaerophyllum tainturieri Hook. var. tainturieri,hairyfruit chervil,Apiaceae
CHTAT,CHFL6,Chaerophyllum floridanum (J.M. Coult. & Rose) Bush,,Apiaceae
CHTAT,CHPRT,Chaerophyllum procumbens (L.) Crantz var. tainturieri (Hook.) J.M. Coult. & Rose,,Apiaceae
CHTAT,CHTAF,Chaerophyllum tainturieri Hook. var. floridanum J.M. Coult. & Rose,,Apiaceae
CHTAT,CHTE7,Chaerophyllum texanum J.M. Coult. & Rose,,Apiaceae
CICUT,,Cicuta L.,water hemlock,Apiaceae
CIMA2,,Cicuta maculata L.,spotted water hemlock,Apiaceae
CIMAB,,Cicuta maculata L. var. bolanderi (S. Watson) G. Mulligan,spotted water hemlock,Apiaceae
CIMAB,CIBO,Cicuta bolanderi S. Watson,,Apiaceae
CIMAM,,Cicuta maculata L. var. maculata,spotted water hemlock,Apiaceae
CIMAM,CICU,Cicuta curtissii J.M. Coult. & Rose,,Apiaceae
CIMAM,CIMAC2,Cicuta maculata L. var. curtissii (J.M. Coult. & Rose) Fernald,,Apiaceae
CIMAM,CIME2,Cicuta mexicana J.M. Coult. & Rose,,Apiaceae
COMA2,,Conium maculatum L.,poison hemlock,Apiaceae
CONIU,,Conium L.,poison hemlock,Apiaceae
CRCA9,,Cryptotaenia canadensis (L.) DC.,Canadian honewort,Apiaceae
CRCA9,DECA12,Deringa canadensis (L.) Kuntze,,Apiaceae
CRYPT5,,Cryptotaenia DC.,honewort,Apiaceae
CYCLO4,,Cyclospermum Lag.,marsh parsley,Apiaceae
CYLE7,,Cyclospermum leptophyllum (Pers.) Sprague ex Britton & P. Wilson,marsh parsley,Apiaceae
CYLE7,APLE2,Apium leptophyllum (Pers.) F. Muell. ex Benth.,,Apiaceae
CYLE7,APTE,Apium tenuifolium (Moench) Thell. ex Hegi,,Apiaceae
CYLE7,CYAM5,"Cyclospermum ammi Lag., non Sison ammi L.",,Apiaceae
DACA6,,Daucus carota L.,Queen Anne's lace,Apiaceae
DAPU3,,Daucus pusillus Michx.,American wild carrot,Apiaceae
DAUCU,,Daucus L.,wild carrot,Apiaceae
ERAQ,,Eryngium aquaticum L.,rattlesnakemaster,Apiaceae
ERAQA,,Eryngium aquaticum L. var. aquaticum,rattlesnakemaster,Apiaceae
ERAQA,ERVI11,Eryngium virginianum Lam.,,Apiaceae
ERAQR,,Eryngium aquaticum L. var. ravenelii (A. Gray) Mathias & Constance,rattlesnakemaster,Apiaceae
ERAQR,ERAQF,Eryngium aquaticum L. var. floridanum (J.M. Coult. & Rose) Mathias & Constance,,Apiaceae
ERAQR,ERFL14,Eryngium floridanum J.M. Coult. & Rose,,Apiaceae
ERAQR,ERRA10,Eryngium ravenelii A. Gray,,Apiaceae
ERAR13,,Eryngium aromaticum Baldw.,fragrant eryngo,Apiaceae
ERBA6,,Eryngium baldwinii Spreng.,Baldwin's eryngo,Apiaceae
ERBU,,Erigenia bulbosa (Michx.) Nutt.,harbinger of spring,Apiaceae
ERFO5,,Eryngium foetidum L.,spiritweed,Apiaceae
ERIGE,,Erigenia Nutt.,erigenia,Apiaceae
ERIN6,,Eryngium integrifolium Walter,blueflower eryngo,Apiaceae
ERIN6,ERLU7,Eryngium ludovicianum Morong,,Apiaceae
ERPR5,,Eryngium prostratum Nutt. ex DC.,creeping eryngo,Apiaceae
ERPR5,ERPRD,Eryngium prostratum Nutt. ex DC. var. disjunctum Fernald,,Apiaceae
ERYNG,,Eryngium L.,eryngo,Apiaceae
ERYU,,Eryngium yuccifolium Michx.,button eryngo,Apiaceae
ERYUS,,Eryngium yuccifolium Michx. var. synchaetum A. Gray ex J.M. Coult. & Rose,button eryngo,Apiaceae
ERYUS,ERSY2,Eryngium synchaetum (A. Gray ex J.M. Coult. & Rose) J.M. Coult. & Rose,,Apiaceae
ERYUY,,Eryngium yuccifolium Michx. var. yuccifolium,button eryngo,Apiaceae
FOENI,,Foeniculum Mill.,fennel,Apiaceae
FOVU,,Foeniculum vulgare Mill.,sweet fennel,Apiaceae
FOVU,FOFO,"Foeniculum foeniculum (L.) Karst., nom. inval.",,Apiaceae
HEMA80,,Heracleum maximum W. Bartram,common cowparsnip,Apiaceae
HEMA80,HELA4,Heracleum lanatum Michx.,,Apiaceae
HEMA80,HESPM,Heracleum sphondylium L. ssp. montanum (Schleich. ex Gaudin) Briq.,,Apiaceae
HEMA80,HESPL,Heracleum sphondylium L. var. lanatum (Michx.) Dorn,,Apiaceae
HERAC,,Heracleum L.,cowparsnip,Apiaceae
HYBO,,Hydrocotyle bonariensis Comm. ex Lam.,largeleaf pennywort,Apiaceae
HYBO3,,Hydrocotyle bowlesioides Mathias & Constance,largeleaf marshpennywort,Apiaceae
HYBO3,HYSIO,Hydrocotyle sibthorpioides Lam. var. oedipoda O. Deg. & Greenw.,,Apiaceae
HYDRO2,,Hydrocotyle L.,hydrocotyle,Apiaceae
HYPR10,,Hydrocotyle prolifera Kellogg,whorled marshpennywort,Apiaceae
HYPR10,HYAU2,Hydrocotyle australis J.M. Coult. & Rose,,Apiaceae
HYPR10,HYCA13,Hydrocotyle canbyi J.M. Coult. & Rose,,Apiaceae
HYPR10,HYVET,Hydrocotyle verticillata Thunb. var. triradiata (A. Rich.) Fernald,,Apiaceae
HYRA,,Hydrocotyle ranunculoides L. f.,floating marshpennywort,Apiaceae
HYSI,,Hydrocotyle sibthorpioides Lam.,lawn marshpennywort,Apiaceae
HYSI,HYRO4,Hydrocotyle rotundifolia Lam.,,Apiaceae
HYUM,,Hydrocotyle umbellata L.,manyflower marshpennywort,Apiaceae
HYVE2,,Hydrocotyle verticillata Thunb.,whorled marshpennywort,Apiaceae
HYVEV,,Hydrocotyle verticillata Thunb. var. verticillata,whorled marshpennywort,Apiaceae
LICA16,,Ligusticum canadense (L.) Britton,Canadian licorice-root,Apiaceae
LICA31,,Lilaeopsis carolinensis J.M. Coult. & Rose,Carolina grasswort,Apiaceae
LICA31,LIAT,Lilaeopsis attenuata auct. non (Hook. & Arn.) Fernald,,Apiaceae
LICH,,Lilaeopsis chinensis (L.) Kuntze,eastern grasswort,Apiaceae
LICH,LILI7,Lilaeopsis lineata (Michx.) Greene,,Apiaceae
LIGUS,,Ligusticum L.,licorice-root,Apiaceae
LILAE2,,Lilaeopsis Greene,grasswort,Apiaceae
OSCL,,Osmorhiza claytonii (Michx.) C.B. Clarke,Clayton's sweetroot,Apiaceae
OSCL,OSARB,Osmorhiza aristata (Thunb.) Makino & Yabe var. brevistylis (DC.) B. Boivin,,Apiaceae
OSCL,WACL,Washingtonia claytonii (Michx.) Britton,,Apiaceae
OSLO,,Osmorhiza longistylis (Torr.) DC.,longstyle sweetroot,Apiaceae
OSLO,OSARL,Osmorhiza aristata (Thunb.) Makino & Yabe var. longistylis (Torr.) B. Boivin,,Apiaceae
OSLO,OSLOB,Osmorhiza longistylis (Torr.) DC. var. brachycoma S.F. Blake,,Apiaceae
OSLO,OSLOI,Osmorhiza longistylis (Torr.) DC. var. imbarbata Salamun,,Apiaceae
OSLO,OSLOV,Osmorhiza longistylis (Torr.) DC. var. villicaulis Fernald,,Apiaceae
OSLO,WALO2,Washingtonia longistylis (Torr.) Britton,,Apiaceae
OSMOR,,Osmorhiza Raf.,sweetroot,Apiaceae
OXCA2,,Oxypolis canbyi (J.M. Coult. & Rose) Fernald,Canby's cowbane,Apiaceae
OXCA2,OXFIC,Oxypolis filiformis (Walter) Britton var. canbyi J.M. Coult. & Rose,,Apiaceae
OXCA2,TICA6,Tiedemannia canbyi (J.M. Coult. & Rose) Feist & S.R. Downie,,Apiaceae
OXFI,,Oxypolis filiformis (Walter) Britton,water cowbane,Apiaceae
OXFI,TIFI,Tiedemannia filiformis (Walter) Feist & S.R. Downie,,Apiaceae
OXRI,,Oxypolis rigidior (L.) Raf.,stiff cowbane,Apiaceae
OXRI,OXLO,Oxypolis longifolia (Pursh) Small,,Apiaceae
OXRI,OXRIA,Oxypolis rigidior (L.) Raf. var. ambigua (Nutt.) B.L. Rob.,,Apiaceae
OXRI,OXRIL,Oxypolis rigidior (L.) Raf. var. longifolia (Pursh) Britton,,Apiaceae
OXRI,OXTU,Oxypolis turgida Small,,Apiaceae
OXTE,,Oxypolis ternata (Nutt.) A. Heller,piedmont cowbane,Apiaceae
OXTE,OXDE7,Oxypolis denticulata (Baldwin) Raf.,,Apiaceae
OXYPO,,Oxypolis Raf.,cowbane,Apiaceae
PECR2,,Petroselinum crispum (Mill.) Nyman ex A.W. Hill,parsley,Apiaceae
PECR2,APPE,Apium petroselinum L.,,Apiaceae
PECR2,CAPE33,Carum petroselinum (L.) Benth. & Hook. f.,,Apiaceae
PECR2,PEHO6,Petroselinum hortense Hoffm.,,Apiaceae
PECR2,PESA17,Petroselinum sativum Hoffm.,,Apiaceae
PECR2,PEVU4,Petroselinum vulgare Lagasca,,Apiaceae
PETRO6,,Petroselinum J. Hill,parsley,Apiaceae
PTAH,,Ptilimnium ahlesii Weakley & G.L. Nesom,Ahles' Mock Bishopweed,Apiaceae
PTAH,PTMA6,"Ptilimnium macrospermum Ahles, nom. inval.",,Apiaceae
PTCA,,Ptilimnium capillaceum (Michx.) Raf.,herbwilliam,Apiaceae
PTCO,,Ptilimnium costatum (Elliott) Raf.,ribbed mock bishopweed,Apiaceae
PTCO,PTTE2,"Ptilimnium ×texense J.M. Coult. & Rose (pro sp.), database artifact",,Apiaceae
PTCO,PTTE3,Ptilimnium texense J.M. Coult. & Rose,,Apiaceae
PTILI,,Ptilimnium Raf.,mock bishopweed,Apiaceae
PTNO,,Ptilimnium nodosum (Rose) Mathias,piedmont mock bishopweed,Apiaceae
PTNO,HAFL5,Harperella fluviatilis Rose,,Apiaceae
PTNO,HANO,Harperella nodosa Rose,,Apiaceae
PTNO,HAVI6,Harperella vivipara Rose,,Apiaceae
PTNO,PTFL,Ptilimnium fluviatile (Rose) Mathias,,Apiaceae
PTNO,PTFLV,Ptilimnium fluviatile (Rose) Mathias var. viviparum (Rose) Reveal & Broome,,Apiaceae
PTNO,PTVI3,Ptilimnium viviparum (Rose) Mathias,,Apiaceae
SACA15,,Sanicula canadensis L.,Canadian blacksnakeroot,Apiaceae
SACAC2,,Sanicula canadensis L. var. canadensis,Canadian blacksnakeroot,Apiaceae
SACAC2,SACAF,Sanicula canadensis L. var. floridana (E.P. Bicknell) H. Wolff,,Apiaceae
SACAC2,SACAT,Sanicula canadensis L. var. typica H. Wolff,,Apiaceae
SACAC2,SAFL9,Sanicula floridana E.P. Bicknell,,Apiaceae
SAMA2,,Sanicula marilandica L.,Maryland sanicle,Apiaceae
SAMA2,SAMAP,Sanicula marilandica L. var. petiolulata Fernald,,Apiaceae
SANIC,,Sanicula L.,sanicle,Apiaceae
SAOD,,Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe,clustered blacksnakeroot,Apiaceae
SAOD,SAGR6,Sanicula gregaria E.P. Bicknell,,Apiaceae
SAOD,TROD2,Triclinium odoratum Raf.,,Apiaceae
SASM,,Sanicula smallii E.P. Bicknell,Small's blacksnakeroot,Apiaceae
SATR4,,Sanicula trifoliata E.P. Bicknell,largefruit blacksnakeroot,Apiaceae
SCAND,,Scandix L.,scandix,Apiaceae
SCPE,,Scandix pecten-veneris L.,shepherdsneedle,Apiaceae
SISU2,,Sium suave Walter,hemlock waterparsnip,Apiaceae
SISU2,SICI2,Sium cicutifolium Schrank,,Apiaceae
SISU2,SIFL,Sium floridanum Small,,Apiaceae
SISU2,SISUF,Sium suave Walter var. floridanum (Small) C.F. Reed,,Apiaceae
SIUM,,Sium L.,waterparsnip,Apiaceae
SPDI2,,Spermolepis divaricata (Walter) Raf. ex Ser.,roughfruit scaleseed,Apiaceae
SPEC2,,Spermolepis echinata (Nutt. ex DC.) A. Heller,bristly scaleseed,Apiaceae
SPEC2,APEC,Apium echinatum (Nutt. ex DC.) Benth. & Hook. f. ex S. Watson,,Apiaceae
SPERM2,,Spermolepis Raf.,scaleseed,Apiaceae
SPIN,,Spermolepis inermis (Nutt. ex DC.) Mathias & Constance,Red River scaleseed,Apiaceae
SPIN,APPA2,Apiastrum patens (Nutt. ex DC.) J.M. Coult. & Rose,,Apiaceae
SPIN,SPPA8,Spermolepis patens (Nutt. ex DC.) B.L. Rob.,,Apiaceae
TAENI,,Taenidia (Torr. & A. Gray) Drude,taenidia,Apiaceae
TAIN,,Taenidia integerrima (L.) Drude,yellow pimpernel,Apiaceae
THASP,,Thaspium Nutt.,meadowparsnip,Apiaceae
THBA,,Thaspium barbinode (Michx.) Nutt.,hairyjoint meadowparsnip,Apiaceae
THBA,THBAA,Thaspium barbinode (Michx.) Nutt. var. angustifolium J.M. Coult. & Rose,,Apiaceae
THBA,THCH2,Thaspium chapmanii (J.M. Coult. & Rose) Small,,Apiaceae
THPI,,Thaspium pinnatifidum (Buckley) A. Gray,cutleaf meadowparsnip,Apiaceae
THTR,,Thaspium trifoliatum (L.) A. Gray,purple meadowparsnip,Apiaceae
THTRA,,Thaspium trifoliatum (L.) A. Gray var. aureum (L.) Britton,purple meadowparsnip,Apiaceae
THTRA,THAU5,Thaspium aureum (L.) Nutt.,,Apiaceae
THTRA,THTRF,Thaspium trifoliatum (L.) A. Gray var. flavum S.F. Blake,,Apiaceae
THTRT,,Thaspium trifoliatum (L.) A. Gray var. trifoliatum,purple meadowparsnip,Apiaceae
THTRT,THAUT,Thaspium aureum (L.) Nutt. var. trifoliatum (L.) J.M. Coult. & Rose,,Apiaceae
TOAR,,Torilis arvensis (Huds.) Link,spreading hedgeparsley,Apiaceae
TOARA,,Torilis arvensis (Huds.) Link ssp. arvensis,spreading hedgeparsley,Apiaceae
TONO,,Torilis nodosa (L.) Gaertn.,knotted hedgeparsley,Apiaceae
TORIL,,Torilis Adans.,hedgeparsley,Apiaceae
TRAE2,,Trepocarpus aethusae Nutt. ex DC.,whitenymph,Apiaceae
TREPO,,Trepocarpus Nutt. ex DC.,trepocarpus,Apiaceae
ZIAP,,Zizia aptera (A. Gray) Fernald,meadow zizia,Apiaceae
ZIAP,ZIAPO,Zizia aptera (A. Gray) Fernald var. occidentalis Fernald,,Apiaceae
ZIAP,ZICO,Zizia cordata W.D.J. Koch ex DC.,,Apiaceae
ZIAU,,Zizia aurea (L.) W.D.J. Koch,golden zizia,Apiaceae
ZITR,,Zizia trifoliata (Michx.) Fernald,meadow alexanders,Apiaceae
ZITR,ZIAR,Zizia arenicola Rose,,Apiaceae
ZITR,ZIBE,Zizia bebbii (J.M. Coult. & Rose) Britton,,Apiaceae
ZITR,ZILA2,Zizia latifolia Small,,Apiaceae
ZIZIA,,Zizia W.D.J. Koch,zizia,Apiaceae
AMCI,,Amsonia ciliata Walter,fringed bluestar,Apocynaceae
AMCIC,,Amsonia ciliata Walter var. ciliata,fringed bluestar,Apocynaceae
AMCIT,,Amsonia ciliata Walter var. tenuifolia (Raf.) Woodson,fringed bluestar,Apocynaceae
AMCIT,AMCIF,Amsonia ciliata Walter var. filifolia Woodson,,Apocynaceae
AMLU2,,Amsonia ludoviciana Vail,Louisiana bluestar,Apocynaceae
AMRI,,Amsonia rigida Shuttlw. ex Small,stiff bluestar,Apocynaceae
AMSON,,Amsonia Walter,bluestar,Apocynaceae
AMTA2,,Amsonia tabernaemontana Walter,eastern bluestar,Apocynaceae
AMTAS,,Amsonia tabernaemontana Walter var. salicifolia (Pursh) Woodson,eastern bluestar,Apocynaceae
AMTAS,AMSA4,Amsonia salicifolia Pursh,,Apocynaceae
AMTAT,,Amsonia tabernaemontana Walter var. tabernaemontana,eastern bluestar,Apocynaceae
AMTAT,AMAM8,"Amsonia amsonia (L.) Britton, nom. inval.",,Apocynaceae
AMTAT,AMGL3,Amsonia glaberrima Woodson,,Apocynaceae
APAN2,,Apocynum androsaemifolium L.,spreading dogbane,Apocynaceae
APAN2,APAM2,Apocynum ambigens Greene,,Apocynaceae
APAN2,APANP,Apocynum androsaemifolium L. ssp. pumilum (A. Gray) B. Boivin,,Apocynaceae
APAN2,APANG2,Apocynum androsaemifolium L. var. glabrum Macoun,,Apocynaceae
APAN2,APANG4,Apocynum androsaemifolium L. var. griseum (Greene) Bég. & Beloserky,,Apocynaceae
APAN2,APANI3,Apocynum androsaemifolium L. var. incanum A. DC.,,Apocynaceae
APAN2,APANI2,Apocynum androsaemifolium L. var. intermedium Woodson,,Apocynaceae
APAN2,APANP3,Apocynum androsaemifolium L. var. pumilum A. Gray,,Apocynaceae
APAN2,APANT2,Apocynum androsaemifolium L. var. tomentellum (Greene) B. Boivin,,Apocynaceae
APAN2,APANW2,Apocynum androsaemifolium L. var. woodsonii B. Boivin,,Apocynaceae
APAN2,APPU,Apocynum pumilum (A. Gray) Greene,,Apocynaceae
APAN2,APPUR,Apocynum pumilum (A. Gray) Greene var. rhomboideum (Greene) Bég. & Beloserky,,Apocynaceae
APAN2,APSC,Apocynum scopulorum Greene ex Rydb.,,Apocynaceae
APCA,,Apocynum cannabinum L.,Indianhemp,Apocynaceae
APCA,APCAA,Apocynum cannabinum L. var. angustifolium (Wooton) N.H. Holmgren,,Apocynaceae
APCA,APCAG,Apocynum cannabinum L. var. glaberrimum A. DC.,,Apocynaceae
APCA,APCAG2,Apocynum cannabinum L. var. greeneanum (Bég. & Beloserky) Woodson,,Apocynaceae
APCA,APCAH,Apocynum cannabinum L. var. hypericifolium (Aiton) A. Gray,,Apocynaceae
APCA,APCAN,Apocynum cannabinum L. var. nemorale (G.S. Mill.) Fernald,,Apocynaceae
APCA,APCAP2,Apocynum cannabinum L. var. pubescens (Mitchell ex R. Br.) Woodson,,Apocynaceae
APCA,APCAS,Apocynum cannabinum L. var. suksdorfii (Greene) Bég. & Beloserky,,Apocynaceae
APCA,APHY2,Apocynum hypericifolium Aiton,,Apocynaceae
APCA,APPU2,Apocynum pubescens Mitchell ex R. Br.,,Apocynaceae
APCA,APSI,Apocynum sibiricum Jacq.,,Apocynaceae
APCA,APSIC,Apocynum sibiricum Jacq. var. cordigerum (Greene) Fernald,,Apocynaceae
APCA,APSIF,Apocynum sibiricum Jacq. var. farwellii (Greene) Fernald,,Apocynaceae
APCA,APSIS,Apocynum sibiricum Jacq. var. salignum (Greene) Fernald,,Apocynaceae
APCA,APSU,Apocynum suksdorfii Greene,,Apocynaceae
APCA,APSUA2,Apocynum suksdorfii Greene var. angustifolium (Wooton) Woodson,,Apocynaceae
APFL,,Apocynum ×floribundum Greene (pro sp.) [androsaemifolium × cannabinum],,Apocynaceae
APFL,APJO,Apocynum jonesii Woodson,,Apocynaceae
APFL,APME,Apocynum medium Greene,,Apocynaceae
APFL,APMEF,Apocynum medium Greene var. floribundum (Greene) Woodson,,Apocynaceae
APFL,APMEL2,Apocynum medium Greene var. leuconeuron (Greene) Woodson,,Apocynaceae
APFL,APMEL,Apocynum medium Greene var. lividum (Greene) Woodson,,Apocynaceae
APFL,APMES,Apocynum medium Greene var. sarniense (Greene) Woodson,,Apocynaceae
APFL,APMEV,Apocynum medium Greene var. vestitum (Greene) Woodson,,Apocynaceae
APFL,APMI2,Apocynum milleri Britton,,Apocynaceae
APOCY,,Apocynum L.,dogbane,Apocynaceae
CARO14,,Catharanthus roseus (L.) G. Don,Madagascar periwinkle,Apocynaceae
CARO14,AMRO4,Ammocallis rosea (L.) Small,,Apocynaceae
CARO14,LORO6,Lochnera rosea (L.) Rchb. ex Spach,,Apocynaceae
CARO14,VIRO6,Vinca rosea L.,,Apocynaceae
CATHA,,Catharanthus G. Don,periwinkle,Apocynaceae
NEOL,,Nerium oleander L.,oleander,Apocynaceae
NERIU,,Nerium L.,oleander,Apocynaceae
