Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
TAIN,,Taenidia integerrima (L.) Drude,yellow pimpernel,Apiaceae
ZIAP,,Zizia aptera (A. Gray) Fernald,meadow zizia,Apiaceae
ZIAP,ZIAPO,Zizia aptera (A. Gray) Fernald var. occidentalis Fernald,,Apiaceae
ZIAP,ZICO,Zizia cordata W.D.J. Koch ex DC.,,Apiaceae
ZIAU,,Zizia aurea (L.) W.D.J. Koch,golden zizia,Apiaceae
ZIZIA,,Zizia W.D.J. Koch,zizia,Apiaceae
AMSON,,Amsonia Walter,bluestar,Apocynaceae
AMTA2,,Amsonia tabernaemontana Walter,eastern bluestar,Apocynaceae
APAN2,,Apocynum androsaemifolium L.,spreading dogbane,Apocynaceae
APAN2,APAM2,Apocynum ambigens Greene,,Apocynaceae
APAN2,APANP,Apocynum androsaemifolium L. ssp. pumilum (A. Gray) B. Boivin,,Apocynaceae
APAN2,APANG2,Apocynum androsaemifolium L. var. glabrum Macoun,,Apocynaceae
APAN2,APANG4,Apocynum androsaemifolium L. var. griseum (Greene) Bég. & Beloserky,,Apocynaceae
APAN2,APANI3,Apocynum androsaemifolium L. var. incanum A. DC.,,Apocynaceae
APAN2,APANI2,Apocynum androsaemifolium L. var. intermedium Woodson,,Apocynaceae
APAN2,APANP3,Apocynum androsaemifolium L. var. pumilum A. Gray,,Apocynaceae
APAN2,APANT2,Apocynum androsaemifolium L. var. tomentellum (Greene) B. Boivin,,Apocynaceae
APAN2,APANW2,Apocynum androsaemifolium L. var. woodsonii B. Boivin,,Apocynaceae
APAN2,APPU,Apocynum pumilum (A. Gray) Greene,,Apocynaceae
APAN2,APPUR,Apocynum pumilum (A. Gray) Greene var. rhomboideum (Greene) Bég. & Beloserky,,Apocynaceae
APAN2,APSC,Apocynum scopulorum Greene ex Rydb.,,Apocynaceae
APCA,,Apocynum cannabinum L.,Indianhemp,Apocynaceae
APCA,APCAA,Apocynum cannabinum L. var. angustifolium (Wooton) N.H. Holmgren,,Apocynaceae
APCA,APCAG,Apocynum cannabinum L. var. glaberrimum A. DC.,,Apocynaceae
APCA,APCAG2,Apocynum cannabinum L. var. greeneanum (Bég. & Beloserky) Woodson,,Apocynaceae
APCA,APCAH,Apocynum cannabinum L. var. hypericifolium (Aiton) A. Gray,,Apocynaceae
APCA,APCAN,Apocynum cannabinum L. var. nemorale (G.S. Mill.) Fernald,,Apocynaceae
APCA,APCAP2,Apocynum cannabinum L. var. pubescens (Mitchell ex R. Br.) Woodson,,Apocynaceae
APCA,APCAS,Apocynum cannabinum L. var. suksdorfii (Greene) Bég. & Beloserky,,Apocynaceae
APCA,APHY2,Apocynum hypericifolium Aiton,,Apocynaceae
APCA,APPU2,Apocynum pubescens Mitchell ex R. Br.,,Apocynaceae
APCA,APSI,Apocynum sibiricum Jacq.,,Apocynaceae
APCA,APSIC,Apocynum sibiricum Jacq. var. cordigerum (Greene) Fernald,,Apocynaceae
APCA,APSIF,Apocynum sibiricum Jacq. var. farwellii (Greene) Fernald,,Apocynaceae
APCA,APSIS,Apocynum sibiricum Jacq. var. salignum (Greene) Fernald,,Apocynaceae
APCA,APSU,Apocynum suksdorfii Greene,,Apocynaceae
APCA,APSUA2,Apocynum suksdorfii Greene var. angustifolium (Wooton) Woodson,,Apocynaceae
APFL,,Apocynum ×floribundum Greene (pro sp.) [androsaemifolium × cannabinum],,Apocynaceae
APFL,APJO,Apocynum jonesii Woodson,,Apocynaceae
APFL,APME,Apocynum medium Greene,,Apocynaceae
APFL,APMEF,Apocynum medium Greene var. floribundum (Greene) Woodson,,Apocynaceae
APFL,APMEL2,Apocynum medium Greene var. leuconeuron (Greene) Woodson,,Apocynaceae
APFL,APMEL,Apocynum medium Greene var. lividum (Greene) Woodson,,Apocynaceae
APFL,APMES,Apocynum medium Greene var. sarniense (Greene) Woodson,,Apocynaceae
APFL,APMEV,Apocynum medium Greene var. vestitum (Greene) Woodson,,Apocynaceae
APFL,APMI2,Apocynum milleri Britton,,Apocynaceae
APOCY,,Apocynum L.,dogbane,Apocynaceae
VIMI2,,Vinca minor L.,common periwinkle,Apocynaceae
VINCA,,Vinca L.,periwinkle,Apocynaceae
ILCR2,,Ilex crenata Thunb.,Japanese holly,Aquifoliaceae
ILEX,,Ilex L.,holly,Aquifoliaceae
ILGL,,Ilex glabra (L.) A. Gray,inkberry,Aquifoliaceae
ILLA,,Ilex laevigata (Pursh) A. Gray,smooth winterberry,Aquifoliaceae
ILMO,,Ilex montana Torr. & A. Gray ex A. Gray,mountain holly,Aquifoliaceae
ILMO,ILAMM,Ilex ambigua (Michx.) Torr. var. montana (Torr. & A. Gray ex A. Gray) H.E. Ahles,,Aquifoliaceae
ILMO,ILAMM3,Ilex ambigua (Michx.) Torr. var. monticola (A. Gray) Wunderlin & Poppleton,,Aquifoliaceae
ILMO,ILAMM2,Ilex amelanchier M.A. Curtis ex Chapm. var. monticola (A. Gray) Alph. Wood,,Aquifoliaceae
ILMO,ILMO3,Ilex monticola A. Gray,,Aquifoliaceae
ILMU,,"Ilex mucronata (L.) Powell, Savolainen & Andrews",catberry,Aquifoliaceae
ILMU,NEMU2,Nemopanthus mucronatus (L.) Loes.,,Aquifoliaceae
ILMU,VAMU2,Vaccinium mucronatum L.,,Aquifoliaceae
ILOP,,Ilex opaca Aiton,American holly,Aquifoliaceae
ILOPO,,Ilex opaca Aiton var. opaca,American holly,Aquifoliaceae
ILVE,,Ilex verticillata (L.) A. Gray,common winterberry,Aquifoliaceae
ILVE,ILBR,Ilex bronxensis Britton,,Aquifoliaceae
ILVE,ILFA,Ilex fastigiata E.P. Bicknell,,Aquifoliaceae
ILVE,ILVEC,Ilex verticillata (L.) A. Gray var. cyclophylla B.L. Rob.,,Aquifoliaceae
ILVE,ILVEF,Ilex verticillata (L.) A. Gray var. fastigiata (E.P. Bicknell) Fernald,,Aquifoliaceae
ILVE,ILVEP,Ilex verticillata (L.) A. Gray var. padifolia (Willd.) Torr. & A. Gray ex S. Watson,,Aquifoliaceae
ILVE,ILVET,Ilex verticillata (L.) A. Gray var. tenuifolia (Torr.) S. Watson,,Aquifoliaceae
ARDR3,,Arisaema dracontium (L.) Schott,green dragon,Araceae
ARDR3,MUDR,Muricauda dracontium (L.) Small,,Araceae
ARISA,,Arisaema Mart.,Jack in the pulpit,Araceae
ARTR,,Arisaema triphyllum (L.) Schott,Jack in the pulpit,Araceae
ARTRP,,Arisaema triphyllum (L.) Schott ssp. pusillum (Peck) Huttleston,Jack in the pulpit,Araceae
ARTRP,ARAC7,Arisaema acuminatum Small,,Araceae
ARTRP,ARPU17,Arisaema pusillum (Peck) Nash,,Araceae
ARTRS,,Arisaema triphyllum (L.) Schott ssp. stewardsonii (Britton) Huttleston,Jack in the pulpit,Araceae
ARTRS,ARATS,Arisaema atrorubens (Aiton) Blume var. stewardsonii (Britton) G.T. Stevens,,Araceae
ARTRS,ARST9,Arisaema stewardsonii Britton,,Araceae
ARTRT3,,Arisaema triphyllum (L.) Schott ssp. triphyllum,Jack in the pulpit,Araceae
ARTRT3,ARAT5,Arisaema atrorubens (Aiton) Blume,,Araceae
CALLA,,Calla L.,callalily,Araceae
CAPA,,Calla palustris L.,water arum,Araceae
ORAQ,,Orontium aquaticum L.,goldenclub,Araceae
ORONT,,Orontium L.,goldenclub,Araceae
PELTA,,Peltandra Raf.,arrow arum,Araceae
PEVI,,Peltandra virginica (L.) Schott,green arrow arum,Araceae
PEVI,PETH8,Peltandra tharpii F.A. Barkley,,Araceae
PINEL,,Pinellia Ten.,pinellia,Araceae
PIST2,,Pistia stratiotes L.,water lettuce,Araceae
PISTI,,Pistia L.,pistia,Araceae
PITE,,Pinellia ternata (Thunb.) Makino ex Breitenbach,crowdipper,Araceae
SYFO,,Symplocarpus foetidus (L.) Salisb. ex W.P.C. Barton,skunk cabbage,Araceae
SYFO,SPFO2,Spathyema foetida (L.) Raf.,,Araceae
SYMPL,,Symplocarpus Salisb. ex W.P.C. Barton,skunk cabbage,Araceae
ARALI,,Aralia L.,spikenard,Araliaceae
AREL8,,Aralia elata (Miq.) Seem.,Japanese angelica tree,Araliaceae
AREL8,DIEL,Dimorphanthus elatus Miq.,,Araliaceae
ARHI2,,Aralia hispida Vent.,bristly sarsaparilla,Araliaceae
ARNU2,,Aralia nudicaulis L.,wild sarsaparilla,Araliaceae
ARRA,,Aralia racemosa L.,American spikenard,Araliaceae
ARRAR,,Aralia racemosa L. ssp. racemosa,American spikenard,Araliaceae
ARSP2,,Aralia spinosa L.,devil's walkingstick,Araliaceae
ELEUT3,,Eleutherococcus Maxim.,ginseng,Araliaceae
ELPE6,,Eleutherococcus pentaphyllus (Siebold & Zucc.) Nakai,ginseng,Araliaceae
ELPE6,ACSI2,Acanthopanax sieboldianus Makino,,Araliaceae
ELPE6,ARPE17,Aralia pentaphylla Siebold & Zucc.,,Araliaceae
HEDER,,Hedera L.,ivy,Araliaceae
HEHE,,Hedera helix L.,English ivy,Araliaceae
KALOP,,Kalopanax Miq.,castor aralia,Araliaceae
KASE,,Kalopanax septemlobus (Thunb.) Koidz,castor aralia,Araliaceae
KASE,KAPI2,Kalopanax pictus (Thunb.) Nakai,,Araliaceae
PANAX,,Panax L.,ginseng,Araliaceae
PAQU,,Panax quinquefolius L.,American ginseng,Araliaceae
PATR2,,Panax trifolius L.,dwarf ginseng,Araliaceae
ARIST2,,Aristolochia L.,dutchman's pipe,Aristolochiaceae
ARMA7,,Aristolochia macrophylla Lam.,pipevine,Aristolochiaceae
ARMA7,ARDU2,Aristolochia durior Hill,,Aristolochiaceae
ARMA7,ISMA4,Isotrema macrophyllum (Lam.) C.F. Reed,,Aristolochiaceae
ARSE3,,Aristolochia serpentaria L.,Virginia snakeroot,Aristolochiaceae
ARSE3,ARCO20,Aristolochia convolvulacea Small,,Aristolochiaceae
ARSE3,ARHA4,Aristolochia hastata Nutt.,,Aristolochiaceae
ARSE3,ARNA2,Aristolochia nashii Kearney,,Aristolochiaceae
ARSE3,ARSEH,Aristolochia serpentaria L. var. hastata (Nutt.) Duch.,,Aristolochiaceae
ARSE3,ARSEN,Aristolochia serpentaria L. var. nashii (Kearney) H.E. Ahles,,Aristolochiaceae
ARSE3,ENSE4,Endodeca serpentaria (L.) Raf.,,Aristolochiaceae
ARSE3,ENSEH,Endodeca serpentaria (L.) Raf. var. hastata (Nutt.) C.F. Reed,,Aristolochiaceae
ARTO3,,Aristolochia tomentosa Sims,woolly dutchman's pipe,Aristolochiaceae
ARTO3,ISTO,Isotrema tomentosa (Sims) Huber,,Aristolochiaceae
ARTO3,ISTO2,Isotrema tomentosum (Sims) H. Huber,,Aristolochiaceae
ASARU,,Asarum L.,wildginger,Aristolochiaceae
ASCA,,Asarum canadense L.,Canadian wildginger,Aristolochiaceae
ASCA,ASAC7,Asarum acuminatum (Ashe) E.P. Bicknell,,Aristolochiaceae
ASCA,ASCAA,Asarum canadense L. var. acuminatum Ashe,,Aristolochiaceae
ASCA,ASCAA2,Asarum canadense L. var. ambiguum (E.P. Bicknell) Farw.,,Aristolochiaceae
ASCA,ASCAR,Asarum canadense L. var. reflexum (E.P. Bicknell) B.L. Rob.,,Aristolochiaceae
ASCA,ASRE10,Asarum reflexum E.P. Bicknell,,Aristolochiaceae
ASCA,ASRU9,Asarum rubrocinctum Peattie,,Aristolochiaceae
ASAM,,Asclepias amplexicaulis Sm.,clasping milkweed,Asclepiadaceae
ASCLE,,Asclepias L.,milkweed,Asclepiadaceae
ASEX,,Asclepias exaltata L.,poke milkweed,Asclepiadaceae
ASEX,ASBI11,Asclepias bicknellii Vail,,Asclepiadaceae
ASEX,ASPH3,Asclepias phytolaccoides Pursh,,Asclepiadaceae
ASIN,,Asclepias incarnata L.,swamp milkweed,Asclepiadaceae
ASINI,,Asclepias incarnata L. ssp. incarnata,swamp milkweed,Asclepiadaceae
ASINP2,,Asclepias incarnata L. ssp. pulchra (Ehrh. ex Willd.) Woodson,swamp milkweed,Asclepiadaceae
ASINP2,ASINN,Asclepias incarnata L. var. neoscotica Fernald,,Asclepiadaceae
ASINP2,ASINP,Asclepias incarnata L. var. pulchra (Ehrh. ex Willd.) Pers.,,Asclepiadaceae
ASINP2,ASPU13,Asclepias pulchra Ehrh. ex Willd.,,Asclepiadaceae
ASPU2,,Asclepias purpurascens L.,purple milkweed,Asclepiadaceae
ASQU,,Asclepias quadrifolia Jacq.,fourleaf milkweed,Asclepiadaceae
ASSY,,Asclepias syriaca L.,common milkweed,Asclepiadaceae
ASSY,ASIN13,Asclepias intermedia Vail,,Asclepiadaceae
ASSY,ASKA3,Asclepias kansana Vail,,Asclepiadaceae
ASSY,ASSYK,Asclepias syriaca L. var. kansana (Vail) Palmer & Steyerm.,,Asclepiadaceae
ASTU,,Asclepias tuberosa L.,butterfly milkweed,Asclepiadaceae
ASTUI,,Asclepias tuberosa L. ssp. interior Woodson,butterfly milkweed,Asclepiadaceae
ASTUI,ASTUT,Asclepias tuberosa L. ssp. terminalis Woodson,,Asclepiadaceae
ASTUI,ASTUI2,Asclepias tuberosa L. var. interior (Woodson) Shinners,,Asclepiadaceae
ASTUT2,,Asclepias tuberosa L. ssp. tuberosa,butterfly milkweed,Asclepiadaceae
ASVA,,Asclepias variegata L.,redring milkweed,Asclepiadaceae
ASVA,BIVA4,Biventraria variegata (L.) Small,,Asclepiadaceae
ASVE,,Asclepias verticillata L.,whorled milkweed,Asclepiadaceae
ASVI,,Asclepias viridiflora Raf.,green comet milkweed,Asclepiadaceae
ASVI,ACVI4,Acerates viridiflora (Raf.) Pursh ex Eaton,,Asclepiadaceae
ASVI,ACVII,Acerates viridiflora (Raf.) Pursh ex Eaton var. ivesii Britton,,Asclepiadaceae
ASVI,ACVIL,Acerates viridiflora (Raf.) Pursh ex Eaton var. linearis A. Gray,,Asclepiadaceae
ASVI,ASVIL,Asclepias viridiflora Raf. var. lanceolata Torr.,,Asclepiadaceae
ASVI,ASVIL2,Asclepias viridiflora Raf. var. linearis (A. Gray) Fernald,,Asclepiadaceae
CYLO11,,Cynanchum louiseae Kartesz & Gandhi,Louise's swallow-wort,Asclepiadaceae
CYLO11,CYNI,"Cynanchum nigrum (L.) Pers., non Cav.",,Asclepiadaceae
CYLO11,VINI3,Vincetoxicum nigrum (L.) Moench,,Asclepiadaceae
CYNAN,,Cynanchum L.,swallow-wort,Asclepiadaceae
CYRO8,,Cynanchum rossicum (Kleopow) Borhidi,European swallow-wort,Asclepiadaceae
CYRO8,CYME5,Cynanchum medium auct. non R. Br.,,Asclepiadaceae
CYRO8,VIME4,Vincetoxicum medium auct. non (R. Br.) Decne.,,Asclepiadaceae
CYRO8,VIRO9,Vincetoxicum rossicum (Kleopow) Barbarich,,Asclepiadaceae
PEGR9,,Periploca graeca L.,silkvine,Asclepiadaceae
PERIP,,Periploca L.,periploca,Asclepiadaceae
ASEB,,Asplenium ×ebenoides R.R. Scott (pro sp.) [platyneuron × rhizophyllum],spleenwort,Aspleniaceae
ASEB,ASEB2,×Asplenosorus ebenoides (R.R. Scott) Wherry,,Aspleniaceae
ASMO2,,Asplenium montanum Willd.,mountain spleenwort,Aspleniaceae
ASPI,,Asplenium pinnatifidum Nutt.,lobed spleenwort,Aspleniaceae
ASPI,ASPI9,×Asplenosorus pinnatifidus (Nutt.) Mickel,,Aspleniaceae
ASPL,,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb.",ebony spleenwort,Aspleniaceae
ASPLE,,Asplenium L.,spleenwort,Aspleniaceae
ASPLP,,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb. var. platyneuron",ebony spleenwort,Aspleniaceae
ASPLP,ASPLI,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb. var. incisum (Howe ex Peck) B.L. Rob.",,Aspleniaceae
ASRH2,,Asplenium rhizophyllum L.,walking fern,Aspleniaceae
ASRH2,CARH8,Camptosorus rhizophyllus (L.) Link,,Aspleniaceae
ASRU2,,Asplenium ruta-muraria L.,wallrue,Aspleniaceae
ASRUC,,Asplenium ruta-muraria L. var. cryptolepis (Fernald) Wherry,wallrue,Aspleniaceae
ASRUC,ASCR10,Asplenium cryptolepis Fernald,,Aspleniaceae
ASTR2,,Asplenium trichomanes L.,maidenhair spleenwort,Aspleniaceae
ASTRQ,,Asplenium trichomanes L. ssp. quadrivalens D.E. Mey.,maidenhair spleenwort,Aspleniaceae
ASTRT,,Asplenium trichomanes L. ssp. trichomanes,maidenhair spleenwort,Aspleniaceae
ACAG3,,Achillea ageratum L.,sweet-Nancy,Asteraceae
ACHIL,,Achillea L.,yarrow,Asteraceae
ACMI2,,Achillea millefolium L.,common yarrow,Asteraceae
ACMIO,,Achillea millefolium L. var. occidentalis DC.,western yarrow,Asteraceae
ACMIO,ACAN7,Achillea angustissima Rydb.,,Asteraceae
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,,Asteraceae
ACMIO,ACER2,Achillea eradiata Piper,,Asteraceae
ACMIO,ACGR5,Achillea gracilis Raf.,,Asteraceae
ACMIO,ACLA5,Achillea lanulosa Nutt.,,Asteraceae
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,,Asteraceae
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lunell,,Asteraceae
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper) M. Peck,,Asteraceae
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,,Asteraceae
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.) Piper,,Asteraceae
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC.) Hyl.,,Asteraceae
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B. Boivin,,Asteraceae
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (Vent.) Farw.,,Asteraceae
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) Raf. ex DC.,,Asteraceae
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.) Piper,,Asteraceae
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) Torr. & A. Gray,,Asteraceae
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Boivin,,Asteraceae
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,,Asteraceae
ACMIO,ACRO4,Achillea rosea Desf.,,Asteraceae
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",,Asteraceae
ACPT,,Achillea ptarmica L.,sneezeweed,Asteraceae
AGAL5,,Ageratina altissima (L.) R.M. King & H. Rob.,white snakeroot,Asteraceae
AGALA,,Ageratina altissima (L.) R.M. King & H. Rob. var. altissima,white snakeroot,Asteraceae
AGALA,AGAL9,"Ageratum altissimum L., non Eupatorium altissimum L.",,Asteraceae
AGALA,EURU6,Eupatorium rugosum Houtt.,,Asteraceae
AGALA,EURUC,Eupatorium rugosum Houtt. var. chlorolepis Fernald,,Asteraceae
AGALA,EURUT,Eupatorium rugosum Houtt. var. tomentellum (B.L. Rob.) S.F. Blake,,Asteraceae
AGALA,EURUV,Eupatorium rugosum Houtt. var. villicaule (Fernald) S.F. Blake,,Asteraceae
AGALA,EUURT,Eupatorium urticifolium Reichard var. tomentellum B.L. Rob.,,Asteraceae
AGAR4,,Ageratina aromatica (L.) Spach,lesser snakeroot,Asteraceae
AGARA,,Ageratina aromatica (L.) Spach var. aromatica,lesser snakeroot,Asteraceae
AGARA,EUAR7,Eupatorium aromaticum L.,,Asteraceae
AGARA,EUARA,Eupatorium aromaticum L. var. aromaticum,,Asteraceae
AGARA,EULA11,Eupatorium latidens Small,,Asteraceae
AGCO,,Ageratum conyzoides L.,tropical whiteweed,Asteraceae
AGERA,,Ageratum L.,whiteweed,Asteraceae
AGERA2,,Ageratina Spach,snakeroot,Asteraceae
AGHO3,,Ageratum houstonianum Mill.,bluemink,Asteraceae
AMAR2,,Ambrosia artemisiifolia L.,annual ragweed,Asteraceae
AMARA2,,Ambrosia artemisiifolia L. var. artemisiifolia,annual ragweed,Asteraceae
AMARE,,Ambrosia artemisiifolia L. var. elatior (L.) Descourtils,annual ragweed,Asteraceae
AMARE,AMEL2,Ambrosia elatior L.,,Asteraceae
AMBI2,,Ambrosia bidentata Michx.,lanceleaf ragweed,Asteraceae
AMBRO,,Ambrosia L.,ragweed,Asteraceae
AMHE3,,Ambrosia ×helenae Rouleau [artemisiifolia × trifida],ragweed,Asteraceae
AMPS,,Ambrosia psilostachya DC.,Cuman ragweed,Asteraceae
AMPS,AMCA10,Ambrosia californica Rydb.,,Asteraceae
AMPS,AMCO5,Ambrosia coronopifolia Torr. & A. Gray,,Asteraceae
AMPS,AMCU2,Ambrosia cumanensis auct. non Kunth,,Asteraceae
AMPS,AMPSC,Ambrosia psilostachya DC. var. californica (Rydb.) S.F. Blake,,Asteraceae
AMPS,AMPSC2,Ambrosia psilostachya DC. var. coronopifolia (Torr. & A. Gray) Farw.,,Asteraceae
AMPS,AMPSL,Ambrosia psilostachya DC. var. lindheimeriana (Scheele) Blank.,,Asteraceae
AMPS,AMRU2,Ambrosia rugelii Rydb.,,Asteraceae
AMTR,,Ambrosia trifida L.,great ragweed,Asteraceae
AMTRT2,,Ambrosia trifida L. var. trifida,great ragweed,Asteraceae
AMTRT2,AMTRI,Ambrosia trifida L. var. integrifolia (Muhl. ex Willd.) Torr. & A. Gray,,Asteraceae
ANAPH,,Anaphalis DC.,pearly everlasting,Asteraceae
ANAR6,,Anthemis arvensis L.,corn chamomile,Asteraceae
ANAR6,ANARA2,Anthemis arvensis L. var. agrestis (Wallr.) DC.,,Asteraceae
ANCO2,,Anthemis cotula L.,stinking chamomile,Asteraceae
ANCO2,MACO22,Maruta cotula (L.) DC.,,Asteraceae
ANHO,,Antennaria howellii Greene,Howell's pussytoes,Asteraceae
ANHOC,,Antennaria howellii Greene ssp. canadensis (Greene) Bayer,Canadian pussytoes,Asteraceae
ANHOC,ANCA38,Antennaria canadensis Greene,,Asteraceae
ANHOC,ANNEC5,Antennaria neglecta Greene var. canadensis (Greene) Cronquist,,Asteraceae
ANHOC,ANNER,Antennaria neglecta Greene var. randii (Fernald) Cronquist,,Asteraceae
ANHOC,ANNEC2,Antennaria neodioica Greene ssp. canadensis (Greene) Bayer & Stebbins,,Asteraceae
ANHOC,ANNER2,Antennaria neodioica Greene var. randii (Fernald) B. Boivin,,Asteraceae
ANHOC,ANRA4,Antennaria randii Fernald,,Asteraceae
ANHOC,ANSP3,Antennaria spathulata (Fernald) Fernald,,Asteraceae
ANHON,,Antennaria howellii Greene ssp. neodioica (Greene) Bayer,Howell's pussytoes,Asteraceae
ANHON,ANGR9,Antennaria grandis (Fernald) House,,Asteraceae
ANHON,ANNEA,Antennaria neglecta Greene var. attenuata (Fernald) Cronquist,,Asteraceae
ANHON,ANNEN2,Antennaria neglecta Greene var. neodioica (Greene) Cronquist,,Asteraceae
ANHON,ANNE80,Antennaria neodioica Greene,,Asteraceae
ANHON,ANNEA3,Antennaria neodioica Greene var. attenuata Fernald,,Asteraceae
ANHON,ANNEC3,Antennaria neodioica Greene var. chlorophylla Fernald,,Asteraceae
ANHON,ANNEG2,Antennaria neodioica Greene var. grandis Fernald,,Asteraceae
ANHON,ANNEI,Antennaria neodioica Greene var. interjecta Fernald,,Asteraceae
ANHON,ANNER3,Antennaria neodioica Greene var. rupicola (Fernald) Fernald,,Asteraceae
ANHON,ANOB,Antennaria obovata E.E. Nelson,,Asteraceae
ANHON,ANRH2,Antennaria rhodantha Fernald,,Asteraceae
ANHON,ANRU2,Antennaria rupicola Fernald,,Asteraceae
ANHON,ANRU3,Antennaria russellii B. Boivin,,Asteraceae
ANHOP,,Antennaria howellii Greene ssp. petaloidea (Fernald) Bayer,small pussytoes,Asteraceae
ANHOP,ANAP2,Antennaria appendiculata Fernald,,Asteraceae
ANHOP,ANCO21,Antennaria concolor Piper,,Asteraceae
ANHOP,ANNEP3,Antennaria neglecta Greene var. petaloidea (Fernald) Cronquist,,Asteraceae
ANHOP,ANNEP,Antennaria neodioica Greene ssp. petaloidea (Fernald) Bayer & Stebbins,,Asteraceae
ANHOP,ANNEP2,Antennaria neodioica Greene var. petaloidea Fernald,,Asteraceae
ANHOP,ANPE6,Antennaria pedicellata Greene,,Asteraceae
ANHOP,ANPE11,Antennaria petaloidea (Fernald) Fernald,,Asteraceae
ANHOP,ANPES,Antennaria petaloidea (Fernald) Fernald var. scariosa Fernald,,Asteraceae
ANHOP,ANPES2,Antennaria petaloidea (Fernald) Fernald var. subcorymbosa (Fernald) Fernald,,Asteraceae
ANHOP,ANST6,Antennaria stenolepis Greene,,Asteraceae
ANMA,,Anaphalis margaritacea (L.) Benth.,western pearly everlasting,Asteraceae
ANMA,ANMAA,Anaphalis margaritacea (L.) Benth. var. angustior (Miq.) Nakai,,Asteraceae
ANMA,ANMAI,Anaphalis margaritacea (L.) Benth. var. intercedens H. Hara,,Asteraceae
ANMA,ANMAO,Anaphalis margaritacea (L.) Benth. var. occidentalis Greene,,Asteraceae
ANMA,ANMAR,Anaphalis margaritacea (L.) Benth. var. revoluta Suksd.,,Asteraceae
ANMA,ANMAS,Anaphalis margaritacea (L.) Benth. var. subalpina A. Gray,,Asteraceae
ANMA,ANOC8,Anaphalis occidentalis (Greene) A. Heller,,Asteraceae
ANMA,GNMA2,Gnaphalium margaritaceum L.,,Asteraceae
ANNE,,Antennaria neglecta Greene,field pussytoes,Asteraceae
ANNE,ANAN10,Antennaria angustiarum Lunell,,Asteraceae
ANNE,ANAT3,Antennaria athabascensis Greene,,Asteraceae
ANNE,ANCA27,Antennaria campestris Rydb.,,Asteraceae
ANNE,ANCAA,Antennaria campestris Rydb. var. athabascensis (Greene) B. Boivin,,Asteraceae
ANNE,ANCH5,Antennaria chelonica Lunell,,Asteraceae
ANNE,ANER3,Antennaria erosa Greene,,Asteraceae
ANNE,ANHOA,Antennaria howellii Greene var. athabascensis (Greene) B. Boivin,,Asteraceae
ANNE,ANHOC2,Antennaria howellii Greene var. campestris (Rydb.) B. Boivin,,Asteraceae
ANNE,ANLO4,Antennaria longifolia Greene,,Asteraceae
ANNE,ANLU4,Antennaria lunellii Greene,,Asteraceae
ANNE,ANNE7,Antennaria nebraskensis Greene,,Asteraceae
ANNE,ANNEA4,Antennaria neglecta Greene var. athabascensis (Greene) Roy L. Taylor & MacBryde,,Asteraceae
ANNE,ANNEC,Antennaria neglecta Greene var. campestris (Rydb.) Steyerm.,,Asteraceae
ANNE,ANPA6,Antennaria parvula Greene,,Asteraceae
ANNE,ANWI2,Antennaria wilsonii Greene,,Asteraceae
ANPA9,,Antennaria parlinii Fernald,Parlin's pussytoes,Asteraceae
ANPAF,,Antennaria parlinii Fernald ssp. fallax (Greene) Bayer & Stebbins,Parlin's pussytoes,Asteraceae
ANPAF,ANAM2,Antennaria ambigens (Greene) Fernald,,Asteraceae
ANPAF,ANAM3,Antennaria ampla Bush,,Asteraceae
ANPAF,ANAR14,Antennaria arkansana Greene,,Asteraceae
ANPAF,ANARA5,Antennaria arnoglossa Greene var. ambigens Greene,,Asteraceae
ANPAF,ANBI2,Antennaria bifrons Greene,,Asteraceae
ANPAF,ANBR10,Antennaria brainerdii Greene,,Asteraceae
ANPAF,ANCA26,Antennaria calophylla Greene,,Asteraceae
ANPAF,ANFA,Antennaria fallax Greene,,Asteraceae
ANPAF,ANFAC,Antennaria fallax Greene var. calophylla (Greene) Fernald,,Asteraceae
ANPAF,ANFA4,Antennaria farwellii Greene,,Asteraceae
ANPAF,ANGR4,Antennaria greenei Bush,,Asteraceae
ANPAF,ANME4,Antennaria mesochora Greene,,Asteraceae
ANPAF,ANMU6,Antennaria munda Fernald,,Asteraceae
