Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
ORFU,,Orogenia fusiformis S. Watson,California Indian potato,Apiaceae
ORLI,,Orogenia linearifolia S. Watson,Great Basin Indian potato,Apiaceae
ORLI,ORLIL2,Orogenia linearifolia S. Watson var. lata Payson,,Apiaceae
OROGE,,Orogenia S. Watson,Indian potato,Apiaceae
OSBE,,Osmorhiza berteroi DC.,sweetcicely,Apiaceae
OSBE,OSBR2,Osmorhiza brevipes (J.M. Coult. & Rose) Suksd.,,Apiaceae
OSBE,OSCH,Osmorhiza chilensis Hook. & Arn.,,Apiaceae
OSBE,OSDI,Osmorhiza divaricata (Britton) Suksd.,,Apiaceae
OSBE,OSNU,Osmorhiza nuda Torr.,,Apiaceae
OSBE,WADI,Washingtonia divaricata Britton,,Apiaceae
OSDE,,Osmorhiza depauperata Phil.,bluntseed sweetroot,Apiaceae
OSDE,OSCHC,Osmorhiza chilensis Hook. & Arn. var. cupressimontana (B. Boivin) B. Boivin,,Apiaceae
OSDE,OSOB2,Osmorhiza obtusa (J.M. Coult. & Rose) Fernald,,Apiaceae
OSDE,WAOB,Washingtonia obtusa J.M. Coult. & Rose,,Apiaceae
OSMOR,,Osmorhiza Raf.,sweetroot,Apiaceae
OSOC,,Osmorhiza occidentalis (Nutt. ex Torr. & A. Gray) Torr.,western sweetroot,Apiaceae
OSOC,GLOC2,Glycosma occidentalis Nutt. ex Torr. & A. Gray,,Apiaceae
OSOC,OSAM2,Osmorhiza ambigua (A. Gray) J.M. Coult. & Rose,,Apiaceae
OSPU,,Osmorhiza purpurea (J.M. Coult. & Rose) Suksd.,purple sweetroot,Apiaceae
OSPU,OSCHP,Osmorhiza chilensis Hook. & Arn. var. purpurea (J.M. Coult. & Rose) B. Boivin,,Apiaceae
OSPU,OSLE,Osmorhiza leibergii (J.M. Coult. & Rose) Blankinship,,Apiaceae
OSPU,WAPU,Washingtonia purpurea J.M. Coult. & Rose,,Apiaceae
PASA2,,Pastinaca sativa L.,wild parsnip,Apiaceae
PASA2,PASAP,Pastinaca sativa L. var. pratensis Pers.,,Apiaceae
PASTI,,Pastinaca L.,parsnip,Apiaceae
PEBO2,,Perideridia bolanderi (A. Gray) A. Nelson & J.F. Macbr.,Bolander's yampah,Apiaceae
PEBOB,,Perideridia bolanderi (A. Gray) A. Nelson & J.F. Macbr. ssp. bolanderi,Bolander's yampah,Apiaceae
PECR2,,Petroselinum crispum (Mill.) Nyman ex A.W. Hill,parsley,Apiaceae
PECR2,APPE,Apium petroselinum L.,,Apiaceae
PECR2,CAPE33,Carum petroselinum (L.) Benth. & Hook. f.,,Apiaceae
PECR2,PEHO6,Petroselinum hortense Hoffm.,,Apiaceae
PECR2,PESA17,Petroselinum sativum Hoffm.,,Apiaceae
PECR2,PEVU4,Petroselinum vulgare Lagasca,,Apiaceae
PEGA3,,Perideridia gairdneri (Hook. & Arn.) Mathias,Gardner's yampah,Apiaceae
PEGAB,,Perideridia gairdneri (Hook. & Arn.) Mathias ssp. borealis T.I. Chuang & Constance,common yampah,Apiaceae
PEGAB,ATMO,Atenia montana (Blank.) Rydb.,,Apiaceae
PEGAB,CAMO21,Carum montanum Blank.,,Apiaceae
PEGAB,PEMO7,Perideridia montana (Blank.) Dorn,,Apiaceae
PERID,,Perideridia Rchb.,yampah,Apiaceae
PETRO6,,Petroselinum J. Hill,parsley,Apiaceae
PTERY,,Pteryxia (Nutt. ex Torr. & A. Gray) Nutt. ex J.M. Coult. & Rose,wavewing,Apiaceae
PTHE,,Pteryxia hendersonii (J.M. Coult. & Rose) Mathias & Constance,Henderson's wavewing,Apiaceae
PTHE,ALHE,Aletes hendersonii (J.M. Coult. & Rose) W.A. Weber,,Apiaceae
PTHE,ALLO5,Aletes longiloba (Rydb.) W.A. Weber,,Apiaceae
PTHE,CYHE3,Cymopterus hendersonii (J.M. Coult. & Rose) Cronquist,,Apiaceae
PTHE,CYLO10,Cymopterus longilobus (Rydb.) W.A. Weber,,Apiaceae
PTPE,,Pteryxia petraea (M.E. Jones) J.M. Coult. & Rose,rockloving wavewing,Apiaceae
PTPE,ALPE7,Aletes petraea (M.E. Jones) W.A. Weber,,Apiaceae
PTPE,CYPE9,Cymopterus petraeus M.E. Jones,,Apiaceae
PTPE,CYTEP,Cymopterus terebinthinus (Hook.) Torr. & A. Gray var. petraeus (M.E. Jones) Goodrich,,Apiaceae
PTTE,,Pteryxia terebinthina (Hook.) J.M. Coult. & Rose,turpentine wavewing,Apiaceae
PTTEA,,Pteryxia terebinthina (Hook.) J.M. Coult. & Rose var. albiflora (Torr. & A. Gray) Mathias,turpentine wavewing,Apiaceae
PTTEA,CYTEA,Cymopterus terebinthinus (Hook.) Torr. & A. Gray var. albiflorus (Torr. & A. Gray) M.E. Jones,,Apiaceae
PTTEA,CYTEC,Cymopterus terebinthinus (Hook.) Torr. & A. Gray var. calcareus (M.E. Jones) Cronquist,,Apiaceae
PTTEA,PTTEC,Pteryxia terebinthina (Hook.) J.M. Coult. & Rose var. calcarea (M.E. Jones) Mathias,,Apiaceae
PTTEF,,Pteryxia terebinthina (Hook.) J.M. Coult. & Rose var. foeniculacea (Nutt. ex Torr. & A. Gray) Mathias,turpentine wavewing,Apiaceae
PTTEF,CYTEF,Cymopterus terebinthinus (Hook.) Torr. & A. Gray var. foeniculaceus (Nutt. ex Torr. & A. Gray) Cronquist,,Apiaceae
SAGR5,,Sanicula graveolens Poepp. ex DC.,northern sanicle,Apiaceae
SAGR5,SAGRS,Sanicula graveolens Poepp. ex DC. var. septentrionalis (Greene) H. St. John,,Apiaceae
SAGR5,SANE4,Sanicula nevadensis S. Watson,,Apiaceae
SAGR5,SANES,Sanicula nevadensis S. Watson var. septentrionalis (Greene) Mathias,,Apiaceae
SAGR5,SASE19,Sanicula septentrionalis Greene,,Apiaceae
SAMA2,,Sanicula marilandica L.,Maryland sanicle,Apiaceae
SAMA2,SAMAP,Sanicula marilandica L. var. petiolulata Fernald,,Apiaceae
SANIC,,Sanicula L.,sanicle,Apiaceae
SISU2,,Sium suave Walter,hemlock waterparsnip,Apiaceae
SISU2,SICI2,Sium cicutifolium Schrank,,Apiaceae
SISU2,SIFL,Sium floridanum Small,,Apiaceae
SISU2,SISUF,Sium suave Walter var. floridanum (Small) C.F. Reed,,Apiaceae
SIUM,,Sium L.,waterparsnip,Apiaceae
SPCA5,,Sphenosciadium capitellatum A. Gray,woollyhead parsnip,Apiaceae
SPHEN2,,Sphenosciadium A. Gray,sphenosciadium,Apiaceae
TATE3,,Tauschia tenuissima (Geyer ex Hook.) Mathias & Constance,Leiberg's umbrellawort,Apiaceae
TATE3,LEOR3,Leibergia orogenioides J.M. Coult. & Rose,,Apiaceae
TATE3,LOOR5,Lomatium orogenioides (J.M. Coult. & Rose) Mathias,,Apiaceae
TAUSC,,Tauschia Schltdl.,umbrellawort,Apiaceae
TOAR,,Torilis arvensis (Huds.) Link,spreading hedgeparsley,Apiaceae
TOARA,,Torilis arvensis (Huds.) Link ssp. arvensis,spreading hedgeparsley,Apiaceae
TORIL,,Torilis Adans.,hedgeparsley,Apiaceae
YABEA,,Yabea Koso-Pol.,yabea,Apiaceae
YAMI,,Yabea microcarpa (Hook. & Arn.) Koso-Pol.,false carrot,Apiaceae
YAMI,CAMI27,Caucalis microcarpa Hook. & Arn.,,Apiaceae
ZIAP,,Zizia aptera (A. Gray) Fernald,meadow zizia,Apiaceae
ZIAP,ZIAPO,Zizia aptera (A. Gray) Fernald var. occidentalis Fernald,,Apiaceae
ZIAP,ZICO,Zizia cordata W.D.J. Koch ex DC.,,Apiaceae
ZIZIA,,Zizia W.D.J. Koch,zizia,Apiaceae
APAN2,,Apocynum androsaemifolium L.,spreading dogbane,Apocynaceae
APAN2,APAM2,Apocynum ambigens Greene,,Apocynaceae
APAN2,APANP,Apocynum androsaemifolium L. ssp. pumilum (A. Gray) B. Boivin,,Apocynaceae
APAN2,APANG2,Apocynum androsaemifolium L. var. glabrum Macoun,,Apocynaceae
APAN2,APANG4,Apocynum androsaemifolium L. var. griseum (Greene) Bég. & Beloserky,,Apocynaceae
APAN2,APANI3,Apocynum androsaemifolium L. var. incanum A. DC.,,Apocynaceae
APAN2,APANI2,Apocynum androsaemifolium L. var. intermedium Woodson,,Apocynaceae
APAN2,APANP3,Apocynum androsaemifolium L. var. pumilum A. Gray,,Apocynaceae
APAN2,APANT2,Apocynum androsaemifolium L. var. tomentellum (Greene) B. Boivin,,Apocynaceae
APAN2,APANW2,Apocynum androsaemifolium L. var. woodsonii B. Boivin,,Apocynaceae
APAN2,APPU,Apocynum pumilum (A. Gray) Greene,,Apocynaceae
APAN2,APPUR,Apocynum pumilum (A. Gray) Greene var. rhomboideum (Greene) Bég. & Beloserky,,Apocynaceae
APAN2,APSC,Apocynum scopulorum Greene ex Rydb.,,Apocynaceae
APCA,,Apocynum cannabinum L.,Indianhemp,Apocynaceae
APCA,APCAA,Apocynum cannabinum L. var. angustifolium (Wooton) N.H. Holmgren,,Apocynaceae
APCA,APCAG,Apocynum cannabinum L. var. glaberrimum A. DC.,,Apocynaceae
APCA,APCAG2,Apocynum cannabinum L. var. greeneanum (Bég. & Beloserky) Woodson,,Apocynaceae
APCA,APCAH,Apocynum cannabinum L. var. hypericifolium (Aiton) A. Gray,,Apocynaceae
APCA,APCAN,Apocynum cannabinum L. var. nemorale (G.S. Mill.) Fernald,,Apocynaceae
APCA,APCAP2,Apocynum cannabinum L. var. pubescens (Mitchell ex R. Br.) Woodson,,Apocynaceae
APCA,APCAS,Apocynum cannabinum L. var. suksdorfii (Greene) Bég. & Beloserky,,Apocynaceae
APCA,APHY2,Apocynum hypericifolium Aiton,,Apocynaceae
APCA,APPU2,Apocynum pubescens Mitchell ex R. Br.,,Apocynaceae
APCA,APSI,Apocynum sibiricum Jacq.,,Apocynaceae
APCA,APSIC,Apocynum sibiricum Jacq. var. cordigerum (Greene) Fernald,,Apocynaceae
APCA,APSIF,Apocynum sibiricum Jacq. var. farwellii (Greene) Fernald,,Apocynaceae
APCA,APSIS,Apocynum sibiricum Jacq. var. salignum (Greene) Fernald,,Apocynaceae
APCA,APSU,Apocynum suksdorfii Greene,,Apocynaceae
APCA,APSUA2,Apocynum suksdorfii Greene var. angustifolium (Wooton) Woodson,,Apocynaceae
APFL,,Apocynum ×floribundum Greene (pro sp.) [androsaemifolium × cannabinum],,Apocynaceae
APFL,APJO,Apocynum jonesii Woodson,,Apocynaceae
APFL,APME,Apocynum medium Greene,,Apocynaceae
APFL,APMEF,Apocynum medium Greene var. floribundum (Greene) Woodson,,Apocynaceae
APFL,APMEL2,Apocynum medium Greene var. leuconeuron (Greene) Woodson,,Apocynaceae
APFL,APMEL,Apocynum medium Greene var. lividum (Greene) Woodson,,Apocynaceae
APFL,APMES,Apocynum medium Greene var. sarniense (Greene) Woodson,,Apocynaceae
APFL,APMEV,Apocynum medium Greene var. vestitum (Greene) Woodson,,Apocynaceae
APFL,APMI2,Apocynum milleri Britton,,Apocynaceae
APOCY,,Apocynum L.,dogbane,Apocynaceae
VIMA,,Vinca major L.,bigleaf periwinkle,Apocynaceae
VIMA,VIMAV,Vinca major L. var. variegata Loudon,,Apocynaceae
VINCA,,Vinca L.,periwinkle,Apocynaceae
LYAM3,,Lysichiton americanus Hultén & H. St. John,American skunkcabbage,Araceae
LYAM3,LYCA6,Lysichiton camtschatcensis auct. non (L.) Schott,,Araceae
LYSIC,,Lysichiton Schott,skunkcabbage,Araceae
ARALI,,Aralia L.,spikenard,Araliaceae
ARNU2,,Aralia nudicaulis L.,wild sarsaparilla,Araliaceae
HEDER,,Hedera L.,ivy,Araliaceae
HEHE,,Hedera helix L.,English ivy,Araliaceae
OPHO,,Oplopanax horridus (Sm.) Miq.,devilsclub,Araliaceae
OPHO,ECHO2,Echinopanax horridus (Sm.) Decne. & Planch. ex Harms,,Araliaceae
OPHO,FAHO2,Fatsia horrida (Sm.) Benth. & Hook. f. ex W.H. Brewer & S. Watson,,Araliaceae
OPLOP,,Oplopanax (Torr. & A. Gray) Miq.,oplopanax,Araliaceae
ASARU,,Asarum L.,wildginger,Aristolochiaceae
ASCA2,,Asarum caudatum Lindl.,British Columbia wildginger,Aristolochiaceae
ASCA2,ASCAC2,Asarum caudatum Lindl. var. caudatum,,Aristolochiaceae
ASAS,,Asclepias asperula (Decne.) Woodson,spider milkweed,Asclepiadaceae
ASASA,,Asclepias asperula (Decne.) Woodson ssp. asperula,spider milkweed,Asclepiadaceae
ASCLE,,Asclepias L.,milkweed,Asclepiadaceae
ASCR,,Asclepias cryptoceras S. Watson,pallid milkweed,Asclepiadaceae
ASCRD2,,Asclepias cryptoceras S. Watson ssp. davisii (Woodson) Woodson,Davis' milkweed,Asclepiadaceae
ASCRD2,ASCRD,Asclepias cryptoceras S. Watson var. davisii (Woodson) W.H. Baker,,Asclepiadaceae
ASCRD2,ASDA2,Asclepias davisii Woodson,,Asclepiadaceae
ASFA,,Asclepias fascicularis Decne.,Mexican whorled milkweed,Asclepiadaceae
ASFA,ASME11,Asclepias mexicana auct. non Cav.,,Asclepiadaceae
ASIN,,Asclepias incarnata L.,swamp milkweed,Asclepiadaceae
ASINI,,Asclepias incarnata L. ssp. incarnata,swamp milkweed,Asclepiadaceae
ASSP,,Asclepias speciosa Torr.,showy milkweed,Asclepiadaceae
ASSP,ASGI6,Asclepias giffordii Eastw.,,Asclepiadaceae
ASSU2,,Asclepias subverticillata (A. Gray) Vail,horsetail milkweed,Asclepiadaceae
ASSU2,ASGA4,Asclepias galioides auct. non Kunth,,Asclepiadaceae
CYLA,,Cynanchum laeve (Michx.) Pers.,honeyvine,Asclepiadaceae
CYLA,AMAL3,Ampelamus albidus (Nutt.) Britton,,Asclepiadaceae
CYLA,AMLA11,Ampelamus laevis (Michx.) Krings,,Asclepiadaceae
CYLA,GOLA5,Gonolobus laevis Michx.,,Asclepiadaceae
CYNAN,,Cynanchum L.,swallow-wort,Asclepiadaceae
ASPLE,,Asplenium L.,spleenwort,Aspleniaceae
ASSE,,Asplenium septentrionale (L.) Hoffm.,forked spleenwort,Aspleniaceae
ASTR10,,Asplenium trichomanes-ramosum L.,brightgreen spleenwort,Aspleniaceae
ASTR10,ASVI10,Asplenium viride Huds.,,Aspleniaceae
ASTR2,,Asplenium trichomanes L.,maidenhair spleenwort,Aspleniaceae
ASTRT,,Asplenium trichomanes L. ssp. trichomanes,maidenhair spleenwort,Aspleniaceae
ACHIL,,Achillea L.,yarrow,Asteraceae
ACMI2,,Achillea millefolium L.,common yarrow,Asteraceae
ACMIA,,Achillea millefolium L. var. alpicola (Rydb.) Garrett,common yarrow,Asteraceae
ACMIA,ACAL11,Achillea alpicola (Rydb.) Rydb.,,Asteraceae
ACMIA,ACFU,Achillea fusca Rydb.,,Asteraceae
ACMIA,ACLAA,Achillea lanulosa Nutt. ssp. alpicola (Rydb.) D.D. Keck,,Asteraceae
ACMIA,ACLAA2,Achillea lanulosa Nutt. var. alpicola Rydb.,,Asteraceae
ACMIA,ACMIF,Achillea millefolium L. var. fusca (Rydb.) G.N. Jones,,Asteraceae
ACMIA,ACSU3,Achillea subalpina Greene,,Asteraceae
ACMIC,,Achillea millefolium L. var. californica (Pollard) Jeps.,California yarrow,Asteraceae
ACMIC,ACBOC,Achillea borealis Bong. ssp. californica (Pollard) D.D. Keck,,Asteraceae
ACMIC,ACBOC2,Achillea borealis Bong. var. californica (Pollard) J.T. Howell,,Asteraceae
ACMIC,ACCA7,Achillea californica Pollard,,Asteraceae
ACMIM2,,Achillea millefolium L. var. millefolium,common yarrow,Asteraceae
ACMIM2,ACMA14,Achillea magna auct.,,Asteraceae
ACMIO,,Achillea millefolium L. var. occidentalis DC.,western yarrow,Asteraceae
ACMIO,ACAN7,Achillea angustissima Rydb.,,Asteraceae
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,,Asteraceae
ACMIO,ACER2,Achillea eradiata Piper,,Asteraceae
ACMIO,ACGR5,Achillea gracilis Raf.,,Asteraceae
ACMIO,ACLA5,Achillea lanulosa Nutt.,,Asteraceae
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,,Asteraceae
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lunell,,Asteraceae
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper) M. Peck,,Asteraceae
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,,Asteraceae
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.) Piper,,Asteraceae
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC.) Hyl.,,Asteraceae
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B. Boivin,,Asteraceae
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (Vent.) Farw.,,Asteraceae
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) Raf. ex DC.,,Asteraceae
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.) Piper,,Asteraceae
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) Torr. & A. Gray,,Asteraceae
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Boivin,,Asteraceae
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,,Asteraceae
ACMIO,ACRO4,Achillea rosea Desf.,,Asteraceae
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",,Asteraceae
ACMIP,,Achillea millefolium L. var. pacifica (Rydb.) G.N. Jones,Pacific yarrow,Asteraceae
ACMIP,ACPA5,Achillea pacifica Rydb.,,Asteraceae
ACPT,,Achillea ptarmica L.,sneezeweed,Asteraceae
ACRE3,,Acroptilon repens (L.) DC.,hardheads,Asteraceae
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,,Asteraceae
ACRE3,CERE6,Centaurea repens L.,,Asteraceae
ACROP,,Acroptilon Cass.,hardheads,Asteraceae
ADBI,,Adenocaulon bicolor Hook.,American trailplant,Asteraceae
ADENO,,Adenocaulon Hook.,trailplant,Asteraceae
AGAU2,,Agoseris aurantiaca (Hook.) Greene,orange agoseris,Asteraceae
AGAUA,,Agoseris aurantiaca (Hook.) Greene var. aurantiaca,orange agoseris,Asteraceae
AGAUA,AGGR7,Agoseris graminifolia Greene,,Asteraceae
AGAUA,AGRO2,Agoseris rostrata Rydb.,,Asteraceae
AGAUA,TRAU8,Troximon aurantiacum Hook.,,Asteraceae
AGERA2,,Ageratina Spach,snakeroot,Asteraceae
AGGL,,Agoseris glauca (Pursh) Raf.,pale agoseris,Asteraceae
AGGLA,,Agoseris glauca (Pursh) Raf. var. agrestis (Osterh.) Q. Jones ex Cronquist,pale agoseris,Asteraceae
AGGLA,AGAG,Agoseris agrestis Osterh.,,Asteraceae
AGGLD,,Agoseris glauca (Pursh) Raf. var. dasycephala (Torr. & A. Gray) Jeps.,pale agoseris,Asteraceae
AGGLD,AGGLS,Agoseris glauca (Pursh) Raf. ssp. scorzonerifolia (Schrad.) Piper,,Asteraceae
AGGLD,AGGLA2,Agoseris glauca (Pursh) Raf. var. asper (Rydb.) Cronquist,,Asteraceae
AGGLD,AGGLP2,Agoseris glauca (Pursh) Raf. var. pumila (Nutt.) Garrett,,Asteraceae
AGGLD,AGSC7,Agoseris scorzonerifolia (Schrad.) Greene,,Asteraceae
AGGLD,TRGLD,Troximon glaucum Pursh var. dasycephalum Torr. & A. Gray,,Asteraceae
AGGLG,,Agoseris glauca (Pursh) Raf. var. glauca,pale agoseris,Asteraceae
AGGLG,AGTU3,Agoseris turbinata Rydb.,,Asteraceae
AGGLG,TRGL7,Troximon glaucum Pursh,,Asteraceae
AGGLL,,Agoseris glauca (Pursh) Raf. var. laciniata (D.C. Eaton) Smiley,false agoseris,Asteraceae
AGGLL,AGAR5,Agoseris arizonica Greene,,Asteraceae
AGGLL,AGGLP,Agoseris glauca (Pursh) Raf. var. parviflora (Nutt.) Rydb.,,Asteraceae
AGGLL,AGPA14,Agoseris parviflora (Nutt.) Greene,,Asteraceae
AGGLL,MAGLL,Macrorhynchus glaucus (Pursh) D.C. Eaton var. laciniatus D.C. Eaton,,Asteraceae
AGGLL,TRPA12,Troximon parviflorum Nutt.,,Asteraceae
AGGLM,,Agoseris glauca (Pursh) Raf. var. monticola (Greene) Q. Jones ex Cronquist,pale agoseris,Asteraceae
AGGLM,AGMO5,Agoseris monticola Greene,,Asteraceae
AGGR,,Agoseris grandiflora (Nutt.) Greene,bigflower agoseris,Asteraceae
AGGR,AGGRL,Agoseris grandiflora (Nutt.) Greene var. leptophylla G.I. Baird,,Asteraceae
AGGR,AGLA6,Agoseris laciniata (Nutt.) Greene,,Asteraceae
AGGR,AGPL3,Agoseris plebeja (Greene) Greene,,Asteraceae
AGGR,TRGR13,Troximon grandiflorum Nutt.,,Asteraceae
AGHE2,,Agoseris heterophylla (Nutt.) Greene,annual agoseris,Asteraceae
AGHEH,,Agoseris heterophylla (Nutt.) Greene var. heterophylla,annual agoseris,Asteraceae
AGHEH,AGHEC2,Agoseris heterophylla (Nutt.) Greene ssp. californica (Nutt.) Piper,,Asteraceae
AGHEH,AGHEN,Agoseris heterophylla (Nutt.) Greene ssp. normalis Piper,,Asteraceae
AGHEH,AGHEC3,Agoseris heterophylla (Nutt.) Greene var. cryptopleura Jeps.,,Asteraceae
AGHEH,AGHEK,Agoseris heterophylla (Nutt.) Greene var. kymapleura Greene,,Asteraceae
AGHEH,MAHE4,Macrorhynchus heterophyllus Nutt.,,Asteraceae
AGLA9,,Agoseris lackschewitzii Douglass M. Hend. & R. Moseley,Mill Creek agoseris,Asteraceae
AGLA9,AGAUC,Agoseris aurantiaca (Hook.) Greene var. carnea (Rydb.) Lesica,,Asteraceae
AGLA9,AGCA16,Agoseris carnea Rydb.,,Asteraceae
AGOC2,,Ageratina occidentalis (Hook.) R.M. King & H. Rob.,western snakeroot,Asteraceae
AGOC2,EUOC5,Eupatorium occidentale Hook.,,Asteraceae
AGOSE,,Agoseris Raf.,agoseris,Asteraceae
AGRE,,Agoseris retrorsa (Benth.) Greene,spearleaf agoseris,Asteraceae
AGRE,MARE7,Macrorhynchus retrorsus Benth.,,Asteraceae
AMAC2,,Ambrosia acanthicarpa Hook.,flatspine bur ragweed,Asteraceae
AMAC2,FRAC2,Franseria acanthicarpa (Hook.) Coville,,Asteraceae
AMAC2,GAAC2,Gaertneria acanthicarpa (Hook.) Britton,,Asteraceae
AMAR2,,Ambrosia artemisiifolia L.,annual ragweed,Asteraceae
AMARE,,Ambrosia artemisiifolia L. var. elatior (L.) Descourtils,annual ragweed,Asteraceae
AMARE,AMEL2,Ambrosia elatior L.,,Asteraceae
AMBRO,,Ambrosia L.,ragweed,Asteraceae
AMPS,,Ambrosia psilostachya DC.,Cuman ragweed,Asteraceae
AMPS,AMCA10,Ambrosia californica Rydb.,,Asteraceae
AMPS,AMCO5,Ambrosia coronopifolia Torr. & A. Gray,,Asteraceae
AMPS,AMCU2,Ambrosia cumanensis auct. non Kunth,,Asteraceae
AMPS,AMPSC,Ambrosia psilostachya DC. var. californica (Rydb.) S.F. Blake,,Asteraceae
AMPS,AMPSC2,Ambrosia psilostachya DC. var. coronopifolia (Torr. & A. Gray) Farw.,,Asteraceae
AMPS,AMPSL,Ambrosia psilostachya DC. var. lindheimeriana (Scheele) Blank.,,Asteraceae
AMPS,AMRU2,Ambrosia rugelii Rydb.,,Asteraceae
AMTO3,,Ambrosia tomentosa Nutt.,skeletonleaf bur ragweed,Asteraceae
AMTO3,FRDI3,Franseria discolor Nutt.,,Asteraceae
AMTO3,FRTO3,"Franseria tomentosa (Nutt.) A. Nelson, non A. Gray",,Asteraceae
AMTO3,GADI3,Gaertneria discolor (Nutt.) Kuntze,,Asteraceae
AMTO3,GATO3,Gaertneria tomentosa (Nutt.) A. Heller,,Asteraceae
AMTR,,Ambrosia trifida L.,great ragweed,Asteraceae
AMTRT2,,Ambrosia trifida L. var. trifida,great ragweed,Asteraceae
AMTRT2,AMTRI,Ambrosia trifida L. var. integrifolia (Muhl. ex Willd.) Torr. & A. Gray,,Asteraceae
ANAN2,,Antennaria anaphaloides Rydb.,pearly pussytoes,Asteraceae
ANAN2,ANPUA2,Antennaria pulcherrima (Hook.) Greene ssp. anaphaloides (Rydb.) W.A. Weber,,Asteraceae
ANAN2,ANPUA3,Antennaria pulcherrima (Hook.) Greene var. anaphaloides (Rydb.) G.W. Douglas,,Asteraceae
ANAPH,,Anaphalis DC.,pearly everlasting,Asteraceae
ANAR4,,Antennaria arcuata Cronquist,box pussytoes,Asteraceae
ANAR6,,Anthemis arvensis L.,corn chamomile,Asteraceae
ANAR6,ANARA2,Anthemis arvensis L. var. agrestis (Wallr.) DC.,,Asteraceae
ANCIS2,,Ancistrocarphus A. Gray,neststraw,Asteraceae
ANCO,,Antennaria corymbosa E.E. Nelson,flat-top pussytoes,Asteraceae
ANCO,ANAC6,Antennaria acuta Rydb.,,Asteraceae
ANCO,ANDIC,Antennaria dioica (L.) Gaertn. var. corymbosa (E.E. Nelson) Jeps.,,Asteraceae
ANCO,ANHY2,Antennaria hygrophila Greene,,Asteraceae
ANCO,ANNA2,Antennaria nardina Greene,,Asteraceae
ANCO2,,Anthemis cotula L.,stinking chamomile,Asteraceae
ANCO2,MACO22,Maruta cotula (L.) DC.,,Asteraceae
ANDI2,,Antennaria dimorpha (Nutt.) Torr. & A. Gray,low pussytoes,Asteraceae
ANDI2,ANDII,Antennaria dimorpha (Nutt.) Torr. & A. Gray var. integra L.F. Hend.,,Asteraceae
ANDI2,ANDIL,Antennaria dimorpha (Nutt.) Torr. & A. Gray var. latisquama (Piper) M. Peck,,Asteraceae
ANDI2,ANDIM,Antennaria dimorpha (Nutt.) Torr. & A. Gray var. macrocephala D.C. Eaton,,Asteraceae
ANDI2,ANLA6,Antennaria latisquama Piper,,Asteraceae
ANDI2,ANMA8,Antennaria macrocephala (D.C. Eaton) Rydb.,,Asteraceae
ANDI2,GNDI,Gnaphalium dimorphum Nutt.,,Asteraceae
ANFI3,,Ancistrocarphus filagineus A. Gray,false neststraw,Asteraceae
ANFI3,STFI,Stylocline filaginea (A. Gray) A. Gray,,Asteraceae
ANFI3,STFID,Stylocline filaginea (A. Gray) A. Gray var. depressa Jeps.,,Asteraceae
ANFL2,,Antennaria flagellaris (A. Gray) A. Gray,whip pussytoes,Asteraceae
ANFL2,ANDIF,Antennaria dimorpha (Nutt.) Torr. & A. Gray var. flagellaris A. Gray,,Asteraceae
ANHO,,Antennaria howellii Greene,Howell's pussytoes,Asteraceae
ANHOH,,Antennaria howellii Greene ssp. howellii,Howell's pussytoes,Asteraceae
ANHOH,ANCA31,Antennaria callilepis Greene,,Asteraceae
ANHOH,ANEX4,Antennaria eximia Greene,,Asteraceae
ANHOH,ANNEH2,Antennaria neglecta Greene ssp. howellii (Greene) Hultén,,Asteraceae
ANHOH,ANNEH,Antennaria neglecta Greene var. howellii (Greene) Cronquist,,Asteraceae
ANHOH,ANNEH3,Antennaria neodioica Greene ssp. howellii (Greene) Bayer,,Asteraceae
ANHON,,Antennaria howellii Greene ssp. neodioica (Greene) Bayer,Howell's pussytoes,Asteraceae
ANHON,ANGR9,Antennaria grandis (Fernald) House,,Asteraceae
ANHON,ANNEA,Antennaria neglecta Greene var. attenuata (Fernald) Cronquist,,Asteraceae
ANHON,ANNEN2,Antennaria neglecta Greene var. neodioica (Greene) Cronquist,,Asteraceae
ANHON,ANNE80,Antennaria neodioica Greene,,Asteraceae
ANHON,ANNEA3,Antennaria neodioica Greene var. attenuata Fernald,,Asteraceae
ANHON,ANNEC3,Antennaria neodioica Greene var. chlorophylla Fernald,,Asteraceae
