Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
EQHYA,EQHYC,Equisetum hyemale L. var. californicum Milde,,Equisetaceae
EQHYA,EQHYP,Equisetum hyemale L. var. pseudohyemale (Farw.) Morton,,Equisetaceae
EQHYA,EQHYR,Equisetum hyemale L. var. robustum (A. Braun) A.A. Eaton,,Equisetaceae
EQHYA,EQPR3,Equisetum praealtum Raf.,,Equisetaceae
EQHYA,EQRO,Equisetum robustum A. Braun,,Equisetaceae
EQHYA,HIHY2,Hippochaete hyemalis (L.) Bruhin,,Equisetaceae
EQHYA,HIHYA,Hippochaete hyemalis (L.) Bruhin ssp. affinis (Engelm.) W.A. Weber,,Equisetaceae
EQLA,,Equisetum laevigatum A. Braun,smooth horsetail,Equisetaceae
EQLA,EQFU2,Equisetum funstonii A.A. Eaton,,Equisetaceae
EQLA,EQKA2,Equisetum kansanum Schaffn.,,Equisetaceae
EQLA,EQLAF,Equisetum laevigatum A. Braun ssp. funstonii (A.A. Eaton) Hartm.,,Equisetaceae
EQLA,HILA5,Hippochaete laevigata (A. Braun) Farw.,,Equisetaceae
EQUIS,,Equisetum L.,horsetail,Equisetaceae
ARBUT,,Arbutus L.,madrone,Ericaceae
ARCTO3,,Arctostaphylos Adans.,manzanita,Ericaceae
ARPU5,,Arctostaphylos pungens Kunth,pointleaf manzanita,Ericaceae
ARPU5,ARCH9,Arctostaphylos chaloneorum J.B. Roof,,Ericaceae
ARPU5,ARPS2,Arctostaphylos pseudopungens J.B. Roof,,Ericaceae
ARPU5,ARPUC2,Arctostaphylos pungens Kunth ssp. chaloneorum (J.B. Roof) J.B. Roof,,Ericaceae
ARXA80,,Arbutus xalapensis Kunth,Texas madrone,Ericaceae
ARXA80,ARTE,Arbutus texana Buckley,,Ericaceae
ARXA80,ARXAT,Arbutus xalapensis Kunth var. texana (Buckley) A. Gray,,Ericaceae
EUBOT,,Eubotrys Nutt.,doghobble,Ericaceae
EURA14,,Eubotrys racemosus (L.) Nutt.,swamp doghobble,Ericaceae
EURA14,EUEL,"Eubotrys elongata (Small) Small, orth. var.",,Ericaceae
EURA14,EUEL4,Eubotrys elongatus (Small) Small,,Ericaceae
EURA14,EURA5,"Eubotrys racemosa (L.) Nutt., orth. var.",,Ericaceae
EURA14,EURAE,"Eubotrys racemosa (L.) Nutt. var. elongata (Small) Fernald, orth. var.",,Ericaceae
EURA14,EURAE2,Eubotrys racemosus (L.) Nutt. var. elongatus (Small) Fernald,,Ericaceae
EURA14,LEEL3,Leucothoe elongata Small,,Ericaceae
EURA14,LERA4,Leucothoe racemosa (L.) A. Gray,,Ericaceae
EURA14,LERAP,Leucothoe racemosa (L.) A. Gray var. projecta Fernald,,Ericaceae
LYLI,,Lyonia ligustrina (L.) DC.,maleberry,Ericaceae
LYLIF,,Lyonia ligustrina (L.) DC. var. foliosiflora (Michx.) Fernald,maleberry,Ericaceae
LYLIF,ARFR7,Arsenococcus frondosus (Pursh) Small,,Ericaceae
LYLIF,LYLIC,Lyonia ligustrina (L.) DC. var. capreifolia (P.W. Watson) DC.,,Ericaceae
LYLIF,LYLIS,Lyonia ligustrina (L.) DC. var. salicifolia (P.W. Watson) DC.,,Ericaceae
LYLIF,XOFO,Xolisma foliosiflora (Michx.) Small,,Ericaceae
LYLIF,XOLIF,Xolisma ligustrina (L.) Britton var. foliosiflora (Michx.) C. Mohr,,Ericaceae
LYMA2,,Lyonia mariana (L.) D. Don,piedmont staggerbush,Ericaceae
LYMA2,NEMA4,Neopieris mariana (L.) Britton,,Ericaceae
LYMA2,XOMA,Xolisma mariana (L.) Rehder,,Ericaceae
LYONI,,Lyonia Nutt.,staggerbush,Ericaceae
RHCA7,,Rhododendron canescens (Michx.) Sweet,mountain azalea,Ericaceae
RHCA7,AZCA4,Azalea candida Small,,Ericaceae
RHCA7,AZCA3,Azalea canescens Michx.,,Ericaceae
RHCA7,AZCAS,Azalea canescens Michx. var. subglabra (Rehder) Small,,Ericaceae
RHCA7,RHCA18,Rhododendron candidum (Small) Rehder,,Ericaceae
RHCA7,RHCAC5,Rhododendron canescens (Michx.) Sweet var. candidum (Small) Rehder,,Ericaceae
RHCA7,RHCAS,Rhododendron canescens (Michx.) Sweet var. subglabrum Rehder,,Ericaceae
RHOB,,Rhododendron oblongifolium (Small) Millais,Texas azalea,Ericaceae
RHODO,,Rhododendron L.,rhododendron,Ericaceae
RHPR,,Rhododendron prinophyllum (Small) Millais,early azalea,Ericaceae
RHPR,AZPR3,Azalea prinophylla Small,,Ericaceae
RHPR,RHNUR,Rhododendron nudiflorum (L.) Torr. var. roseum (Loisel.) Wiegand,,Ericaceae
RHPR,RHRO4,Rhododendron roseum (Loisel.) Rehder,,Ericaceae
RHVI2,,Rhododendron viscosum (L.) Torr.,swamp azalea,Ericaceae
RHVI2,AZSE,Azalea serrulata Small,,Ericaceae
RHVI2,AZVI,Azalea viscosa L.,,Ericaceae
RHVI2,RHCO5,Rhododendron coryi Shinners,,Ericaceae
RHVI2,RHSE,Rhododendron serrulatum (Small) Millais,,Ericaceae
RHVI2,RHVIA,Rhododendron viscosum (L.) Torr. var. aemulans Rehder,,Ericaceae
RHVI2,RHVIG,Rhododendron viscosum (L.) Torr. var. glaucum (Michx.) A. Gray,,Ericaceae
RHVI2,RHVIM,Rhododendron viscosum (L.) Torr. var. montanum Rehder,,Ericaceae
RHVI2,RHVIN,Rhododendron viscosum (L.) Torr. var. nitidum (Pursh) A. Gray,,Ericaceae
RHVI2,RHVIS,Rhododendron viscosum (L.) Torr. var. serrulatum (Small) H.E. Ahles,,Ericaceae
RHVI2,RHVIT,Rhododendron viscosum (L.) Torr. var. tomentosum Rehder,,Ericaceae
VAAR,,Vaccinium arboreum Marshall,farkleberry,Ericaceae
VAAR,BAAN5,Batodendron andrachniforme Small,,Ericaceae
VAAR,BAAR2,Batodendron arboreum (Marshall) Nutt.,,Ericaceae
VAAR,VAARG2,Vaccinium arboreum Marshall var. glaucescens (Greene) Sarg.,,Ericaceae
VACCI,,Vaccinium L.,blueberry,Ericaceae
VACO,,Vaccinium corymbosum L.,highbush blueberry,Ericaceae
VACO,CYCO15,Cyanococcus corymbosus (L.) Rydb.,,Ericaceae
VACO,CYCU5,Cyanococcus cuthbertii Small,,Ericaceae
VACO,VACO3,Vaccinium constablaei A. Gray,,Ericaceae
VACO,VACOA2,Vaccinium corymbosum L. var. albiflorum (Hook.) Fernald,,Ericaceae
VACO,VACOG,Vaccinium corymbosum L. var. glabrum A. Gray,,Ericaceae
VAEL,,Vaccinium elliottii Chapm.,Elliott's blueberry,Ericaceae
VAEL,CYEL7,Cyanococcus elliottii (Chapm.) Small,,Ericaceae
VAFU,,Vaccinium fuscatum Aiton,black highbush blueberry,Ericaceae
VAFU,CYAT5,Cyanococcus atrococcus (A. Gray) Small,,Ericaceae
VAFU,CYFU6,Cyanococcus fuscatus (Aiton) Small,,Ericaceae
VAFU,CYVI15,Cyanococcus virgatus sensu Small,,Ericaceae
VAFU,VAAR4,Vaccinium arkansanum Ashe,,Ericaceae
VAFU,VAAT,Vaccinium atrococcum (A. Gray) A. Heller,,Ericaceae
VAFU,VACOA3,Vaccinium corymbosum L. var. atrococcum A. Gray,,Ericaceae
VAST,,Vaccinium stamineum L.,deerberry,Ericaceae
VAST,POAS,Polycodium ashei Harbison,,Ericaceae
VAST,POCA35,Polycodium candicans Small,,Ericaceae
VAST,PODE5,Polycodium depressum Small,,Ericaceae
VAST,POFL8,Polycodium floridanum (Nutt.) Greene,,Ericaceae
VAST,POLE10,Polycodium leptosepalum Small,,Ericaceae
VAST,POMA31,Polycodium macilentum Small,,Ericaceae
VAST,POME5,Polycodium melanocarpum (C. Mohr) Small,,Ericaceae
VAST,PONE12,Polycodium neglectum Small,,Ericaceae
VAST,POST8,Polycodium stamineum (L.) Greene,,Ericaceae
VAST,VACA7,Vaccinium caesium Greene,,Ericaceae
VAST,VAME3,Vaccinium melanocarpum (C. Mohr) C. Mohr ex Kearney,,Ericaceae
VAST,VANE,Vaccinium neglectum (Small) Fernald,,Ericaceae
VAST,VASTC,Vaccinium stamineum L. var. candicans (Small) C. Mohr,,Ericaceae
VAST,VASTI,Vaccinium stamineum L. var. interius (Ashe) Palmer & Steyerm.,,Ericaceae
VAST,VASTM8,Vaccinium stamineum L. var. melanocarpum C. Mohr,,Ericaceae
VAST,VASTN,Vaccinium stamineum L. var. neglectum (Small) Deam,,Ericaceae
VAVI2,,Vaccinium virgatum Aiton,smallflower blueberry,Ericaceae
VAVI2,CYAM6,Cyanococcus amoenus (Aiton) Small,,Ericaceae
VAVI2,CYVI10,Cyanococcus virgatus (Aiton) Small,,Ericaceae
VAVI2,VAAM,Vaccinium amoenum Aiton,,Ericaceae
VAVI2,VAAS,Vaccinium ashei Rehder,,Ericaceae
VAVI2,VACOA4,Vaccinium corymbosum L. var. amoenum (Aiton) A. Gray,,Ericaceae
VAVI2,VAPA10,Vaccinium parviflorum A. Gray,,Ericaceae
VAVI2,VAVIO,Vaccinium virgatum Aiton var. ozarkense Ashe,,Ericaceae
VAVI2,VAVIS,Vaccinium virgatum Aiton var. speciosum Palmer,,Ericaceae
ERCO7,,Eriocaulon compressum Lam.,flattened pipewort,Eriocaulaceae
ERCO7,ERCOH,Eriocaulon compressum Lam. var. harperi Moldenke,,Eriocaulaceae
ERDE5,,Eriocaulon decangulare L.,tenangle pipewort,Eriocaulaceae
ERDED2,,Eriocaulon decangulare L. var. decangulare,tenangle pipewort,Eriocaulaceae
ERDED2,ERDEM4,Eriocaulon decangulare L. var. minor Moldenke,,Eriocaulaceae
ERIOC,,Eriocaulon L.,pipewort,Eriocaulaceae
ERKO,,Eriocaulon koernickianum van Heurck & Müll. Arg.,gulf pipewort,Eriocaulaceae
ERTE8,,Eriocaulon texense Koern.,Texas pipewort,Eriocaulaceae
LAAN,,Lachnocaulon anceps (Walter) Morong,whitehead bogbutton,Eriocaulaceae
LAAN,ERAN9,Eriocaulon anceps Walter,,Eriocaulaceae
LAAN,LAFL6,Lachnocaulon floridanum Small,,Eriocaulaceae
LAAN,LAGL10,Lachnocaulon glabrum Koern.,,Eriocaulaceae
LACHN,,Lachnocaulon Kunth,bogbutton,Eriocaulaceae
LADI5,,Lachnocaulon digynum Koern.,pineland bogbutton,Eriocaulaceae
ERAC8,,Erpodium acrifolium Purs.,erpodium moss,Erpodiaceae
ERDO3,,Erpodium domingense (Spreng.) Brid. ex Müll. Hal.,Domingo erpodium moss,Erpodiaceae
ERPOD,,Erpodium (Brid.) Brid.,erpodium moss,Erpodiaceae
VENTU,,Venturiella Müll. Hal.,venturiella moss,Erpodiaceae
VESI5,,Venturiella sinensis (Vent.) Müll. Hal.,China venturiella moss,Erpodiaceae
VESIA,,Venturiella sinensis (Vent.) Müll. Hal. var. angustiannulata Griffin & Sharp ex Griffin,China venturiella moss,Erpodiaceae
ACALY,,Acalypha L.,copperleaf,Euphorbiaceae
ACGR2,,Acalypha gracilens A. Gray,slender threeseed mercury,Euphorbiaceae
ACGR2,ACGRD,Acalypha gracilens A. Gray var. delzii L. Mill.,,Euphorbiaceae
ACGR2,ACGRF,Acalypha gracilens A. Gray var. fraseri (Müll. Arg.) Weath.,,Euphorbiaceae
ACGR2,ACVIG,Acalypha virginica L. var. gracilens (A. Gray) Müll. Arg.,,Euphorbiaceae
ACMO,,Acalypha monostachya Cav.,round copperleaf,Euphorbiaceae
ACMO,ACHE,Acalypha hederacea Torr.,,Euphorbiaceae
ACMO4,,Acalypha monococca (Engelm. ex A. Gray) Lill. W. Mill. & Gandhi,slender threeseed mercury,Euphorbiaceae
ACMO4,ACGRM2,Acalypha gracilens A. Gray ssp. monococca (Engelm. ex A. Gray) G.L. Webster,,Euphorbiaceae
ACMO4,ACGRM,Acalypha gracilens A. Gray var. monococca Engelm. ex A. Gray,,Euphorbiaceae
ACMO4,ACVIM,Acalypha virginica L. var. monococca (Engelm. ex A. Gray) Müll. Arg.,,Euphorbiaceae
ACNE,,Acalypha neomexicana Müll. Arg.,New Mexico copperleaf,Euphorbiaceae
ACOS,,Acalypha ostryifolia Riddell,pineland threeseed mercury,Euphorbiaceae
ACOS,ACCA8,Acalypha caroliniana Elliott,,Euphorbiaceae
ACPH3,,Acalypha phleoides Cav.,shrubby copperleaf,Euphorbiaceae
ACPH3,ACLI,Acalypha lindheimeri Müll. Arg.,,Euphorbiaceae
ACPH3,ACLIM,Acalypha lindheimeri Müll. Arg. var. major Pax & K. Hoffm.,,Euphorbiaceae
ACPO,,Acalypha poiretii Spreng.,Poiret's copperleaf,Euphorbiaceae
ACPO,ACIN,"Acalypha indica Vell., non L.",,Euphorbiaceae
ACRA,,Acalypha radians Torr.,cardinal's feather,Euphorbiaceae
ACRH,,Acalypha rhomboidea Raf.,common threeseed mercury,Euphorbiaceae
ACRH,ACVIR,Acalypha virginica L. var. rhomboidea (Raf.) Cooperr.,,Euphorbiaceae
ACVI,,Acalypha virginica L.,Virginia threeseed mercury,Euphorbiaceae
ADELI,,Adelia L.,wild lime,Euphorbiaceae
ADVA,,Adelia vaseyi (J.M. Coult.) Pax & K. Hoffm.,Vasey's wild lime,Euphorbiaceae
ARAP,,Argythamnia aphoroides Müll. Arg.,Hill Country silverbush,Euphorbiaceae
ARAP,DIAP2,Ditaxis aphoroides (Müll. Arg.) Pax,,Euphorbiaceae
ARAR5,,Argythamnia argyraea Cory,silky silverbush,Euphorbiaceae
ARAS4,,Argythamnia astroplethos J.W. Ingram,Mexican silverbush,Euphorbiaceae
ARAS4,ARAS,"Argythamnia astroplethes J.W. Ingram, orth. var.",,Euphorbiaceae
ARAS4,CHAS7,Chiropetalum astroplethos (J.W. Ingram) Radcl.-Sm. & Govaerts,,Euphorbiaceae
ARGYT,,Argythamnia P. Br.,silverbush,Euphorbiaceae
ARHU5,,Argythamnia humilis (Engelm. & A. Gray) Müll. Arg.,low silverbush,Euphorbiaceae
ARHUH,,Argythamnia humilis (Engelm. & A. Gray) Müll. Arg. var. humilis,low silverbush,Euphorbiaceae
ARHUH,DIHU,Ditaxis humilis (Engelm. & A. Gray) Pax,,Euphorbiaceae
ARHUL,,Argythamnia humilis (Engelm. & A. Gray) Müll. Arg. var. laevis (Torr.) Shinners,low silverbush,Euphorbiaceae
ARHUL,ARLA16,Argythamnia laevis Torr.,,Euphorbiaceae
ARHUL,DILA14,Ditaxis laevis (Torr.) A. Heller,,Euphorbiaceae
ARME5,,Argythamnia mercurialina (Nutt.) Müll. Arg.,tall silverbush,Euphorbiaceae
ARMEM,,Argythamnia mercurialina (Nutt.) Müll. Arg. var. mercurialina,tall silverbush,Euphorbiaceae
ARMEM,DIME3,Ditaxis mercurialina (Nutt.) J.M. Coult.,,Euphorbiaceae
ARMEP,,Argythamnia mercurialina (Nutt.) Müll. Arg. var. pilosissima (Benth.) Shinners,tall silverbush,Euphorbiaceae
ARNE2,,Argythamnia neomexicana Müll. Arg.,New Mexico silverbush,Euphorbiaceae
ARNE2,DINE2,Ditaxis neomexicana (Müll. Arg.) A. Heller,,Euphorbiaceae
ARSI2,,Argythamnia simulans J.W. Ingram,plateau silverbush,Euphorbiaceae
ARSI2,DISI10,Ditaxis simulans (J.W. Ingram) Radcl.-Sm. & Govaerts,,Euphorbiaceae
BEMY,,Bernardia myricifolia (Scheele) S. Watson,mouse's eye,Euphorbiaceae
BEMY,BEIN,Bernardia incana Morton,,Euphorbiaceae
BEMY,TYMY,Tyria myricifolia Scheele,,Euphorbiaceae
BEOB,,Bernardia obovata I.M. Johnst.,desert myrtlecroton,Euphorbiaceae
BERNA,,Bernardia Mill.,myrtlecroton,Euphorbiaceae
CAPA11,,Caperonia palustris (L.) A. St.-Hil.,sacatrapo,Euphorbiaceae
CAPA11,CRPA17,Croton palustris L.,,Euphorbiaceae
CAPER,,Caperonia A. St.-Hil.,false croton,Euphorbiaceae
CHAC2,,Chamaesyce acuta Millsp.,pointed sandmat,Euphorbiaceae
CHAC2,EUAC,"Euphorbia acuta Engelm., nom. illeg.",,Euphorbiaceae
CHAC2,EUGE3,Euphorbia georgei Oudejans,,Euphorbiaceae
CHAL11,,Chamaesyce albomarginata (Torr. & A. Gray) Small,whitemargin sandmat,Euphorbiaceae
CHAL11,EUAL4,Euphorbia albomarginata Torr. & A. Gray,,Euphorbiaceae
CHAMA15,,Chamaesyce Gray,sandmat,Euphorbiaceae
CHAN5,,Chamaesyce angusta (Engelm.) Small,blackfoot sandmat,Euphorbiaceae
CHAN5,EUAN2,Euphorbia angusta Engelm.,,Euphorbiaceae
CHAR18,,Chamaesyce arizonica (Engelm.) Arthur,Arizona sandmat,Euphorbiaceae
CHAR18,CHVE8,Chamaesyce versicolor (Greene) J.B.S. Norton,,Euphorbiaceae
CHAR18,EUAR2,Euphorbia arizonica Engelm.,,Euphorbiaceae
CHAR18,EUVE5,Euphorbia versicolor Greene,,Euphorbiaceae
CHAS2,,Chamaesyce astyla (Engelm. ex Boiss.) Millsp.,alkali sandmat,Euphorbiaceae
CHAS2,EUAS2,Euphorbia astyla Engelm. ex Boiss.,,Euphorbiaceae
CHBE6,,Chamaesyce berteriana (Balbis ex Spreng.) Millsp.,Berteron's sandmat,Euphorbiaceae
CHBE6,EUBE3,Euphorbia berteriana Balbis ex Spreng.,,Euphorbiaceae
CHBE6,EUST8,Euphorbia stipitata Millsp.,,Euphorbiaceae
CHBO7,,Chamaesyce bombensis (Jacq.) Dugand,dixie sandmat,Euphorbiaceae
CHBO7,CHAM5,Chamaesyce ammannioides (Kunth) Small,,Euphorbiaceae
CHBO7,CHIN9,Chamaesyce ingallsii Small,,Euphorbiaceae
CHBO7,EUAM2,Euphorbia ammannioides Kunth,,Euphorbiaceae
CHBO7,EUBO9,Euphorbia bombensis Jacq.,,Euphorbiaceae
CHCA29,,Chamaesyce capitellata (Engelm.) Millsp.,head sandmat,Euphorbiaceae
CHCA29,CHPY3,Chamaesyce pycnanthema (Engelm.) Millsp.,,Euphorbiaceae
CHCA29,EUCA6,Euphorbia capitellata Engelm.,,Euphorbiaceae
CHCA29,EUPY,Euphorbia pycnanthema Engelm.,,Euphorbiaceae
CHCA30,,Chamaesyce carunculata (Waterf.) Shinners,sanddune sandmat,Euphorbiaceae
CHCA30,EUCA7,Euphorbia carunculata Waterf.,,Euphorbiaceae
CHCH5,,Chamaesyce chaetocalyx (Boiss.) Wooton & Standl.,bristlecup sandmat,Euphorbiaceae
CHCHC3,,Chamaesyce chaetocalyx (Boiss.) Wooton & Standl. var. chaetocalyx,bristlecup sandmat,Euphorbiaceae
CHCHC3,CHFEC,Chamaesyce fendleri (Torr. & A. Gray) Small var. chaetocalyx (Boiss.) Shinners,,Euphorbiaceae
CHCHC3,EUCH10,Euphorbia chaetocalyx (Boiss.) Tidestr.,,Euphorbiaceae
CHCHC3,EUFEC,Euphorbia fendleri Torr. & A. Gray var. chaetocalyx Boiss.,,Euphorbiaceae
CHCHT,,Chamaesyce chaetocalyx (Boiss.) Wooton & Standl. var. triligulata (L.C. Wheeler) Mayfield,bristlecup sandmat,Euphorbiaceae
CHCHT,CHFET,Chamaesyce fendleri (Torr. & A. Gray) Small var. triligulata (L.C. Wheeler) Shinners,,Euphorbiaceae
CHCHT,CHTR14,Chamaesyce triligulata (L.C. Wheeler) B.L. Turner,,Euphorbiaceae
CHCHT,EUCHT,Euphorbia chaetocalyx (Boiss.) Tidestr. var. triligulata (L.C. Wheeler) M.C. Johnst.,,Euphorbiaceae
CHCHT,EUFET,Euphorbia fendleri Torr. & A. Gray var. triligulata L.C. Wheeler,,Euphorbiaceae
CHCI2,,Chamaesyce cinerascens (Engelm.) Small,ashy sandmat,Euphorbiaceae
CHCI2,EUCI2,Euphorbia cinerascens Engelm.,,Euphorbiaceae
CHCO11,,Chamaesyce cordifolia (Elliott) Small,heartleaf sandmat,Euphorbiaceae
CHCO11,EUCO9,Euphorbia cordifolia Elliott,,Euphorbiaceae
CHDI5,,Chamaesyce dioica (Kunth) Millsp.,royal sandmat,Euphorbiaceae
CHDI5,CHIN10,Chamaesyce indivisa (Engelm.) Millsp.,,Euphorbiaceae
CHDI5,EUIN3,Euphorbia indivisa (Engelm.) Tidestr.,,Euphorbiaceae
CHFE3,,Chamaesyce fendleri (Torr. & A. Gray) Small,Fendler's sandmat,Euphorbiaceae
CHFE3,EUFE2,Euphorbia fendleri Torr. & A. Gray,,Euphorbiaceae
CHFE3,EUFET2,Euphorbia fendleri Torr. & A. Gray var. typica L.C. Wheeler,,Euphorbiaceae
CHGE2,,Chamaesyce geyeri (Engelm. & A. Gray) Small,Geyer's sandmat,Euphorbiaceae
CHGEG,,Chamaesyce geyeri (Engelm. & A. Gray) Small var. geyeri,Geyer's sandmat,Euphorbiaceae
CHGEG,EUGE,Euphorbia geyeri Engelm. & A. Gray,,Euphorbiaceae
CHGEW,,Chamaesyce geyeri (Engelm. & A. Gray) Small var. wheeleriana (Warnock & M.C. Johnst.) Mayfield,Geyer's sandmat,Euphorbiaceae
CHGEW,EUGEW,Euphorbia geyeri Engelm. & A. Gray var. wheeleriana Warnock & M.C. Johnst.,,Euphorbiaceae
CHGL13,,Chamaesyce glyptosperma (Engelm.) Small,ribseed sandmat,Euphorbiaceae
CHGL13,EUGL3,Euphorbia glyptosperma Engelm.,,Euphorbiaceae
CHGO3,,Chamaesyce golondrina (L.C. Wheeler) Shinners,boquillas sandmat,Euphorbiaceae
CHGO3,EUGO3,Euphorbia golondrina L.C. Wheeler,,Euphorbiaceae
CHHI3,,Chamaesyce hirta (L.) Millsp.,pillpod sandmat,Euphorbiaceae
CHHI3,EUHI,Euphorbia hirta L.,,Euphorbiaceae
CHHI3,EUPI7,"Euphorbia pilulifera L., nom. utique rej.",,Euphorbiaceae
CHHU3,,Chamaesyce humistrata (Engelm. ex A. Gray) Small,spreading sandmat,Euphorbiaceae
CHHU3,EUHU,Euphorbia humistrata Engelm. ex A. Gray,,Euphorbiaceae
CHHY2,,Chamaesyce hypericifolia (L.) Millsp.,graceful sandmat,Euphorbiaceae
CHHY2,CHGL10,Chamaesyce glomerifera Millsp.,,Euphorbiaceae
CHHY2,EUBI5,Euphorbia bifida auct. non Hook. & Arn.,,Euphorbiaceae
CHHY2,EUGL14,Euphorbia glomerifera (Millsp.) L.C. Wheeler,,Euphorbiaceae
CHHY2,EUHY3,Euphorbia hypericifolia L.,,Euphorbiaceae
CHHY3,,Chamaesyce hyssopifolia (L.) Small,hyssopleaf sandmat,Euphorbiaceae
CHHY3,CHBR7,Chamaesyce brasiliensis (Lam.) Small,,Euphorbiaceae
CHHY3,EUBR3,Euphorbia brasiliensis Lam.,,Euphorbiaceae
CHHY3,EUHY2,Euphorbia hyssopifolia L.,,Euphorbiaceae
CHJE,,Chamaesyce jejuna (M.C. Johnst. & Warnock) Shinners,dwarf sandmat,Euphorbiaceae
CHJE,EUJE,Euphorbia jejuna M.C. Johnst. & Warnock,,Euphorbiaceae
CHLA10,,Chamaesyce lata (Engelm.) Small,hoary sandmat,Euphorbiaceae
CHLA10,EULA3,Euphorbia lata Engelm.,,Euphorbiaceae
CHLA8,,Chamaesyce laredana (Millsp.) Small,Laredo sandmat,Euphorbiaceae
CHLA8,EULA2,Euphorbia laredana Millsp.,,Euphorbiaceae
CHMA15,,Chamaesyce maculata (L.) Small,spotted sandmat,Euphorbiaceae
CHMA15,CHMA10,Chamaesyce mathewsii Small,,Euphorbiaceae
CHMA15,CHSU13,Chamaesyce supina (Raf.) H. Hara,,Euphorbiaceae
CHMA15,CHTR10,Chamaesyce tracyi Small,,Euphorbiaceae
CHMA15,EUMA7,Euphorbia maculata L.,,Euphorbiaceae
CHMA15,EURA13,Euphorbia rayturneri V.W. Steinm. & Jercinovic,,Euphorbiaceae
CHMA15,EUSU,Euphorbia supina Raf.,,Euphorbiaceae
CHMI7,,Chamaesyce micromera (Boiss. ex Engelm.) Wooton & Standl.,Sonoran sandmat,Euphorbiaceae
CHMI7,EUMI3,Euphorbia micromera Boiss. ex Engelm.,,Euphorbiaceae
CHMI8,,Chamaesyce missurica (Raf.) Shinners,prairie sandmat,Euphorbiaceae
CHMI8,CHMIC,Chamaesyce missurica (Raf.) Shinners var. calcicola Shinners,,Euphorbiaceae
CHMI8,CHMIP,Chamaesyce missurica (Raf.) Shinners var. petaloidea (Engelm.) Dorn,,Euphorbiaceae
CHMI8,CHNU3,Chamaesyce nuttallii (Engelm.) Small,,Euphorbiaceae
CHMI8,CHPE7,Chamaesyce petaloidea (Engelm.) Small,,Euphorbiaceae
CHMI8,CHZY,Chamaesyce zygophylloides (Boiss.) Small,,Euphorbiaceae
CHMI8,EUMI5,Euphorbia missurica Raf.,,Euphorbiaceae
CHMI8,EUMII,Euphorbia missurica Raf. var. intermedia (Engelm.) L.C. Wheeler,,Euphorbiaceae
CHMI8,EUMIP,Euphorbia missurica Raf. var. petaloidea (Engelm.) Dorn,,Euphorbiaceae
CHMI8,EUNU2,Euphorbia nuttallii (Engelm.) Small,,Euphorbiaceae
CHMI8,EUPE14,Euphorbia petaloidea Engelm.,,Euphorbiaceae
CHNU9,,Chamaesyce nutans (Lag.) Small,eyebane,Euphorbiaceae
CHNU9,CHMA11,Chamaesyce maculata auct. non (L.) Small,,Euphorbiaceae
CHNU9,CHPR9,Chamaesyce preslii (Guss.) Arthur,,Euphorbiaceae
CHNU9,EUMA14,Euphorbia maculata auct. non L.,,Euphorbiaceae
CHNU9,EUNU,Euphorbia nutans Lag.,,Euphorbiaceae
CHNU9,EUPR6,Euphorbia preslii Guss.,,Euphorbiaceae
CHPA28,,Chamaesyce parryi (Engelm.) Rydb.,Parry's sandmat,Euphorbiaceae
CHPA28,EUPA6,Euphorbia parryi Engelm.,,Euphorbiaceae
CHPE10,,Chamaesyce perennans Shinners,perennial sandmat,Euphorbiaceae
CHPE10,EUPE7,Euphorbia perennans (Shinners) Warnock & M.C. Johnst.,,Euphorbiaceae
CHPR6,,Chamaesyce prostrata (Aiton) Small,prostrate sandmat,Euphorbiaceae
CHPR6,EUCH7,Euphorbia chamaesyce auct. non L.,,Euphorbiaceae
CHPR6,EUPR3,Euphorbia prostrata Aiton,,Euphorbiaceae
CHRE4,,Chamaesyce revoluta (Engelm.) Small,threadstem sandmat,Euphorbiaceae
CHRE4,EURE4,Euphorbia revoluta Engelm.,,Euphorbiaceae
CHSE4,,Chamaesyce serpens (Kunth) Small,matted sandmat,Euphorbiaceae
CHSE4,EUSE4,Euphorbia serpens Kunth,,Euphorbiaceae
CHSE6,,Chamaesyce serpyllifolia (Pers.) Small,thymeleaf sandmat,Euphorbiaceae
CHSE7,,Chamaesyce serrula (Engelm.) Wooton & Standl.,sawtooth sandmat,Euphorbiaceae
CHSE7,EUSE6,Euphorbia serrula Engelm.,,Euphorbiaceae
CHSE8,,Chamaesyce setiloba (Engelm. ex Torr.) J.B.S. Norton,Yuma sandmat,Euphorbiaceae
CHSE8,EUSE7,Euphorbia setiloba Engelm. ex Torr.,,Euphorbiaceae
CHSES,,Chamaesyce serpyllifolia (Pers.) Small ssp. serpyllifolia,thymeleaf sandmat,Euphorbiaceae
CHSES,CHAL12,Chamaesyce albicaulis (Rydb.) Rydb.,,Euphorbiaceae
CHSES,CHNE9,Chamaesyce neomexicana (Greene) Standl.,,Euphorbiaceae
CHSES,EUNE5,Euphorbia neomexicana Greene,,Euphorbiaceae
CHSES,EUSE5,Euphorbia serpyllifolia Pers.,,Euphorbiaceae
CHSI5,,Chamaesyce simulans (L.C. Wheeler) Mayfield,mimicking sandmat,Euphorbiaceae
CHSI5,CHPOS2,Chamaesyce polycarpa (Benth.) Millsp. ex Parish var. simulans (L.C. Wheeler) Shinners,,Euphorbiaceae
